Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS26, L1, 5Mn
Exported On:,2022/08/24,11:06
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C)
2022-08-13 04:00:00,0.05,1.27,11.92,5.02,16.93,3.72,52.67,98,11.18
2022-08-13 04:05:00,Z/S,0.94,9.94,1.4,11.33,3.33,57.65,98,10.99
2022-08-13 04:10:00,Z/S,0.71,2.9,1.08,3.98,3.33,48.3,98,11
2022-08-13 04:15:00,Z/S,0.61,1.71,1.45,3.16,3.4,29.62,98,11.04
2022-08-13 04:20:00,Z/S,0.82,0.63,1.17,1.8,3.02,38.13,98,11.15
2022-08-13 04:25:00,Z/S,0.67,11.24,3.23,14.47,3.01,87.6,98,11.1
2022-08-13 04:30:00,799,0.41,1.07,1.86,2.93,3.4,116.7,98,11.71
2022-08-13 04:35:00,Z/S,0.49,0.99,1.08,2.07,3.7,129.7,98,11.56
2022-08-13 04:40:00,225.3,0.6,0.53,0.75,1.28,4.74,112.7,98,11.02
2022-08-13 04:45:00,Z/S,0.55,0.53,0.66,1.19,4.73,116.9,98,10.67
2022-08-13 04:50:00,1.12,0.87,0.25,0.6,0.85,3.92,108.2,98,10.52
2022-08-13 04:55:00,Z/S,0.69,0.32,0.6,0.93,3.09,92.2,98,10.53
2022-08-13 05:00:00,0.11,0.59,0.72,0.59,1.31,2.91,85.5,98,10.7
2022-08-13 05:05:00,0.15,Z/S,8.45,1.12,9.57,3.8,87.7,98,10.6
2022-08-13 05:10:00,0.23,Z/S,10.46,1.43,11.89,4.37,69.21,98,10.51
2022-08-13 05:15:00,-0.11,Z/S,0.68,0.26,0.94,5.67,73.29,98,10.61
2022-08-13 05:20:00,-0.15,38.25,0.42,0.34,0.76,5.44,79.18,98,10.78
2022-08-13 05:25:00,0.14,Z/S,0.28,0.29,0.57,4.72,105.8,98,10.92
2022-08-13 05:30:00,0.12,80.7,0.54,0.5,1.04,4.42,127.1,98,10.92
2022-08-13 05:35:00,0.01,Z/S,0.59,0.6,1.18,3.58,118.8,98,11.08
2022-08-13 05:40:00,-0.14,19.89,1.4,0.56,1.97,4.17,115,98,11.26
2022-08-13 05:45:00,0.21,Z/S,0.67,0.48,1.15,4.48,114.8,98,11.38
2022-08-13 05:50:00,0.11,0.18,1.63,1.19,2.82,4.65,94.8,98,11.69
2022-08-13 05:55:00,-0.13,Z/S,7.52,2.64,10.16,3.88,65.62,98,12.14
2022-08-13 06:00:00,0.12,0.78,13.52,3.21,16.72,4.44,63.54,98,12.43
2022-08-13 06:05:00,0.1,0.43,1.82,0.95,2.78,5.01,73.43,98,12.63
2022-08-13 06:10:00,0.21,0.46,1.33,0.97,2.3,4.38,68.91,98,12.89
2022-08-13 06:15:00,0.05,0.72,1.04,0.86,1.9,4.7,78.3,98,13.4
2022-08-13 06:20:00,0.02,0.48,0.54,0.76,1.3,5.83,78.77,98,13.72
2022-08-13 06:25:00,0.05,0.41,1.98,1.63,3.61,5.14,79.44,98,14.06
2022-08-13 06:30:00,0.05,0.27,1.71,1.69,3.4,6.63,83.4,98,14.46
2022-08-13 06:35:00,-0.15,0.46,0.52,1.01,1.53,6.88,89.2,98,14.88
2022-08-13 06:40:00,0.05,0.59,0.61,1.16,1.77,5.61,108.1,97,15.42
2022-08-13 06:45:00,0.09,0.59,1.06,1.53,2.58,6.85,117.3,97,16.11
2022-08-13 06:50:00,0.16,0.4,0.44,1.41,1.84,7.65,130.8,96,16.91
2022-08-13 06:55:00,0.25,0.18,0.52,1.3,1.82,4.76,82.9,93,17.31
2022-08-13 07:00:00,0.07,0.29,0.73,1.4,2.12,4.37,71.5,91,17.64
2022-08-13 07:05:00,0.24,0.36,3.15,3.06,6.21,4.03,135.5,89,18.14
2022-08-13 07:10:00,0.26,0.09,1.25,1.78,3.04,5.7,134.4,88,18.25
2022-08-13 07:15:00,0.26,0.32,0.42,1.17,1.59,9.11,135.2,87,18.38
2022-08-13 07:20:00,0.27,0.19,0.78,1.49,2.27,9.78,131.5,87,18.55
2022-08-13 07:25:00,0.2,0.27,0.43,1.12,1.55,10.63,132.6,86,18.6
2022-08-13 07:30:00,-0.02,0.47,0.4,1.1,1.5,11.02,129.6,86,18.74
2022-08-13 07:35:00,0.35,0.15,0.5,1.15,1.66,10.78,135.3,85,18.91
2022-08-13 07:40:00,0.38,0.21,1.08,1.34,2.42,10.13,128.9,84,19.07
2022-08-13 07:45:00,0.23,0.19,0.29,1.02,1.31,10.58,131.5,83,19.32
2022-08-13 07:50:00,0.33,0.27,0.26,0.89,1.15,10.67,136.2,82,19.49
2022-08-13 07:55:00,0.13,0.51,0.26,0.9,1.16,9.04,145.4,81,19.7
2022-08-13 08:00:00,0.37,0.19,0.23,0.93,1.16,8.11,148.4,80,19.9
2022-08-13 08:05:00,0.34,0.06,0.27,0.91,1.18,9.37,141.2,79,20.23
2022-08-13 08:10:00,0.16,0.23,0.26,0.92,1.18,8.88,142.7,77,20.43
2022-08-13 08:15:00,0.48,0.46,0.25,0.86,1.11,9.26,145.9,76,20.65
2022-08-13 08:20:00,0.43,0.19,0.21,0.86,1.07,8.2,153.1,76,20.78
2022-08-13 08:25:00,0.34,0.31,0.18,0.84,1.02,7.36,134.1,75,21.13
2022-08-13 08:30:00,0.36,0.18,0.55,1.15,1.7,7.11,130.4,73,21.52
2022-08-13 08:35:00,0.42,0.5,0.32,0.78,1.1,8.85,135.3,73,21.67
2022-08-13 08:40:00,0.26,0.17,0.11,0.67,0.79,10.41,126.6,72,21.79
2022-08-13 08:45:00,0.38,0.2,0.09,0.64,0.72,10.94,123.7,70,22.05
2022-08-13 08:50:00,0.04,0.35,0.15,0.65,0.8,11.44,136.8,68,22.14
2022-08-13 08:55:00,0.33,0.48,0.12,0.66,0.78,9.32,127,69,22.39
2022-08-13 09:00:00,0.42,0.19,0.21,0.79,0.99,10.01,145.3,67,22.68
2022-08-13 09:05:00,0.56,0.25,0.57,1.01,1.59,12.13,169.1,68,22.49
2022-08-13 09:10:00,0.15,0.29,0.22,0.86,1.09,11.91,156.5,67,22.74
2022-08-13 09:15:00,0.32,0.5,0.3,0.99,1.29,11.32,158.4,66,22.9
2022-08-13 09:20:00,0.34,0.41,0.21,0.86,1.07,9.56,139.2,66,23.11
2022-08-13 09:25:00,0.48,0.42,0.09,0.74,0.83,10.12,135,64,23.35
2022-08-13 09:30:00,0.33,0.07,0.14,0.79,0.93,9.79,125.2,63,23.49
2022-08-13 09:35:00,0.51,0.23,0.09,0.72,0.81,9.22,127.7,62,23.61
2022-08-13 09:40:00,0.32,0.47,0.12,0.72,0.84,9.96,144,61,23.97
2022-08-13 09:45:00,0.42,0.39,0.13,0.75,0.88,9.22,144,60,24.07
2022-08-13 09:50:00,0.35,0.37,0.13,0.61,0.74,8.64,113.8,60,24.33
2022-08-13 09:55:00,0.22,0.21,0.3,1.03,1.33,6.14,111,60,24.69
2022-08-13 10:00:00,0.21,0.17,0.22,0.7,0.92,6.74,101.5,58,24.91
2022-08-13 10:05:00,0.42,0.35,0.29,0.83,1.12,9.66,132.1,56,25.05
2022-08-13 10:10:00,0.3,0.34,0.04,0.4,0.44,9.33,130,56,24.89
2022-08-13 10:15:00,0.3,0.34,0.02,0.38,0.4,11.68,144.8,55,25.04
2022-08-13 10:20:00,0.25,0.31,0.22,0.43,0.65,12.98,156.1,56,25.01
2022-08-13 10:25:00,0.17,0.18,0.63,0.95,1.58,12.44,156.1,56,25.01
2022-08-13 10:30:00,0.24,0.33,0.17,0.58,0.76,10.94,145.8,57,25.18
2022-08-13 10:35:00,0.25,0.58,1.53,0.98,2.51,12.79,160,55,25.18
2022-08-13 10:40:00,0.29,0.26,0.83,0.62,1.45,12.93,146.4,56,25.07
2022-08-13 10:45:00,0.14,0.24,0.11,0.42,0.53,10.85,134.7,56,25.36
2022-08-13 10:50:00,0.21,0.29,1.06,1.32,2.38,12.8,156.4,55,25.64
2022-08-13 10:55:00,0.43,0.38,0.27,0.73,1,13.41,145.7,55,25.53
2022-08-13 11:00:00,0.16,0.35,0.26,0.51,0.78,13.8,157.6,56,25.6
2022-08-13 11:05:00,0.28,0.39,0.73,0.81,1.55,13.14,144.8,55,25.62
2022-08-13 11:10:00,0.23,0.4,0.14,0.54,0.68,16.14,124.9,55,25.77
2022-08-13 11:15:00,0.13,0.55,0.04,0.35,0.39,14.91,123.1,55,25.92
2022-08-13 11:20:00,0.01,0.21,0.07,0.35,0.42,14.56,142.5,55,25.87
2022-08-13 11:25:00,0.32,0.17,0.05,0.4,0.45,12.83,131.6,56,25.75
2022-08-13 11:30:00,0.32,0.26,1.3,1.28,2.58,13.19,163.8,55,26.05
2022-08-13 11:35:00,0.59,0.3,0.3,1.07,1.36,12.34,195.7,53,26.09
2022-08-13 11:40:00,0.55,0.36,0.09,0.69,0.78,14.16,168.8,52,26.06
2022-08-13 11:45:00,0.44,0.5,0.11,0.78,0.89,12.27,163,52,26.23
2022-08-13 11:50:00,1.66,0.43,0.26,1.39,1.65,9.97,174.4,53,26.23
2022-08-13 11:55:00,1.27,0.6,0.17,1.12,1.29,12.35,121.2,52,26.43
2022-08-13 12:00:00,0.74,0.14,0.11,0.86,0.97,9.65,165.8,51,26.53
2022-08-13 12:05:00,0.46,0.5,0.13,0.75,0.88,9.87,180.2,51,26.3
2022-08-13 12:10:00,0.51,0.52,0.12,0.68,0.8,8.41,167.3,51,26.3
2022-08-13 12:15:00,0.9,0.37,0.18,0.85,1.03,5.44,179.4,50,26.58
2022-08-13 12:20:00,0.69,0.61,0.15,0.74,0.89,8.97,115.6,51,27.08
2022-08-13 12:25:00,0.51,0.5,0.12,0.64,0.76,8.54,173.2,52,27.08
2022-08-13 12:30:00,2.29,0.22,0.43,1.57,2,8.95,202.4,49,27.1
2022-08-13 12:35:00,1.65,0.39,0.2,1.09,1.28,9.49,178.4,49,27.04
2022-08-13 12:40:00,0.78,0.26,0.13,0.61,0.74,8.16,165.8,48,27.35
2022-08-13 12:45:00,0.82,0.17,0.34,0.96,1.3,12.14,170.1,47,27.45
2022-08-13 12:50:00,1.23,0.21,0.19,0.91,1.1,12.27,161.7,46,27.44
2022-08-13 12:55:00,0.9,0.47,0.13,0.66,0.79,9.83,184,47,27.65
2022-08-13 13:00:00,0.84,0.19,0.11,0.67,0.78,8.19,175.8,45,27.68
2022-08-13 13:05:00,0.82,0.37,0.1,0.5,0.6,8.22,165.1,45,27.61
2022-08-13 13:10:00,0.56,0.26,0.14,0.49,0.63,10.98,131.1,47,27.55
2022-08-13 13:15:00,0.59,0.39,0.07,0.4,0.47,7.81,118.8,47,27.66
2022-08-13 13:20:00,0.51,0.18,0.7,1.51,2.21,7.24,161.5,46,28.12
2022-08-13 13:25:00,1.32,0.56,0.29,1.13,1.42,14.42,171.4,43,28.09
2022-08-13 13:30:00,0.66,0.3,0.09,0.52,0.61,8.29,130.5,43,27.66
2022-08-13 13:35:00,0.57,0.33,0.09,0.52,0.61,9.02,137.3,42,27.78
2022-08-13 13:40:00,0.49,0.41,0.16,0.57,0.73,9.14,188.3,42,28.42
2022-08-13 13:45:00,0.46,0.28,0.14,0.52,0.65,10.43,224,41,28.8
2022-08-13 13:50:00,1.3,0.23,0.13,0.96,1.1,11.56,166.7,42,27.85
2022-08-13 13:55:00,1.42,0.29,0.19,1.09,1.27,4.87,238.1,42,27.72
2022-08-13 14:00:00,1.06,0.34,0.16,0.88,1.04,6.62,182.6,40,28.37
2022-08-13 14:05:00,0.7,0.22,0.08,0.6,0.68,12.19,184.3,40,28.52
2022-08-13 14:10:00,0.47,0.34,0.09,0.52,0.61,12.36,158.1,39,28.46
2022-08-13 14:15:00,1.61,0.37,0.26,1.27,1.53,6.32,149.4,38,28.62
2022-08-13 14:20:00,0.87,0.35,0.1,0.78,0.88,11.53,184.4,39,28.81
2022-08-13 14:25:00,0.53,0.19,0.07,0.56,0.63,13.3,188.2,39,28.6
2022-08-13 14:30:00,0.44,0.36,0.07,0.63,0.7,13.09,210,38,28.51
2022-08-13 14:35:00,0.46,0.48,0.09,0.72,0.82,11.8,198.5,39,28.59
2022-08-13 14:40:00,0.51,0.4,0.07,0.6,0.67,13.6,211.9,39,28.55
2022-08-13 14:45:00,0.51,0.34,0.07,0.6,0.67,9.3,193.3,39,28.67
2022-08-13 14:50:00,0.55,0.09,0.04,0.58,0.62,12.52,180.9,39,28.58
2022-08-13 14:55:00,0.63,0.25,0.07,0.53,0.6,9.88,178,39,28.15
2022-08-13 15:00:00,0.56,0.33,0.07,0.53,0.6,13.19,189.9,40,28.07
2022-08-13 15:05:00,0.42,0.3,0.11,0.57,0.67,11.69,160.8,40,28.45
2022-08-13 15:10:00,0.46,0.56,0.06,0.63,0.69,9.9,143.7,39,28.77
2022-08-13 15:15:00,0.35,0.2,0.1,0.56,0.65,10.99,182.7,39,28.7
2022-08-13 15:20:00,0.28,0.68,0.06,0.61,0.67,9.44,222.9,39,28.33
2022-08-13 15:25:00,0.66,0.05,0.06,0.69,0.75,12.07,222.9,39,28.54
2022-08-13 15:30:00,0.59,0.46,0.08,0.65,0.73,7.34,184,38,28.68
2022-08-13 15:35:00,0.39,0.21,0.04,0.57,0.62,9.67,160.1,38,28.94
2022-08-13 15:40:00,0.59,0.41,0.12,0.66,0.78,8.73,153.9,39,28.97
2022-08-13 15:45:00,0.54,0.35,0.09,0.67,0.76,13.28,174.4,41,28.99
2022-08-13 15:50:00,0.39,0.47,0.07,0.56,0.63,11.78,193.9,39,28.86
2022-08-13 15:55:00,0.4,0.43,0.12,0.57,0.69,7.46,209.1,40,28.7
2022-08-13 16:00:00,0.44,0.53,0.08,0.61,0.7,7.2,216.4,41,28.58
2022-08-13 16:05:00,0.51,0.3,0.27,1.06,1.33,7.63,182.7,41,28.69
2022-08-13 16:10:00,0.41,0.56,0.09,0.72,0.81,4.42,143.4,39,28.8
2022-08-13 16:15:00,0.52,0.47,0.13,0.65,0.78,3.81,154.9,38,29.1
2022-08-13 16:20:00,0.65,0.23,0.08,0.79,0.87,7.49,204.2,39,29.37
2022-08-13 16:25:00,0.44,0.31,0.07,0.74,0.8,12.49,213.9,38,28.94
2022-08-13 16:30:00,0.51,0.51,0.11,0.84,0.95,11.39,219.9,38,28.83
2022-08-13 16:35:00,0.62,0.54,0.06,0.8,0.86,7.6,221,37,28.87
2022-08-13 16:40:00,0.1,0.33,0.08,0.67,0.75,7,222.3,36,29.11
2022-08-13 16:45:00,0.31,0.25,0.09,0.78,0.87,10.44,235.1,36,29.2
2022-08-13 16:50:00,0.43,0.2,0.08,0.68,0.76,9.63,227.8,36,29.23
2022-08-13 16:55:00,0.33,0.32,0.08,0.72,0.8,9.47,221.2,36,29.2
2022-08-13 17:00:00,0.35,0.4,0.1,0.69,0.79,6.39,240.5,36,29.06
2022-08-13 17:05:00,0.29,0.42,0.09,0.77,0.86,3.94,253.8,35,29.58
2022-08-13 17:10:00,0.34,0.62,0.03,0.73,0.76,4.26,193.8,37,29.68
2022-08-13 17:15:00,0.46,0.38,0.08,0.71,0.79,6.32,182.2,38,29.27
2022-08-13 17:20:00,0.29,0.34,0.1,0.93,1.03,3.82,180.4,37,29.04
2022-08-13 17:25:00,0.34,0.26,0.12,1.13,1.25,4.28,177.7,37,29.22
2022-08-13 17:30:00,0.32,0.42,0.09,0.71,0.8,5.65,190.5,39,28.97
2022-08-13 17:35:00,0.44,0.39,0.07,0.65,0.72,5.77,145,42,28.61
2022-08-13 17:40:00,0.71,0.41,0.06,0.64,0.7,6.17,153.7,43,28.38
2022-08-13 17:45:00,0.26,0.38,0.07,0.62,0.69,6.77,160.8,44,28.23
2022-08-13 17:50:00,0.44,0.19,0.07,0.59,0.67,5.85,169.1,45,27.98
2022-08-13 17:55:00,0.28,0.47,0.08,0.6,0.69,3.62,176.2,46,27.73
2022-08-13 18:00:00,0.37,0.43,0.05,0.59,0.65,2.51,175.7,47,27.58
2022-08-13 18:05:00,0.48,0.48,0.08,0.58,0.66,1.62,158.4,50,27.38
2022-08-13 18:10:00,0.54,0.3,0.09,0.6,0.68,2.1,107.8,47,27.12
2022-08-13 18:15:00,0.44,0.42,0.11,1.82,1.93,3.65,53.21,48,27.02
2022-08-13 18:20:00,0.37,0.2,0.12,1.52,1.64,6.21,36.66,51,26.58
2022-08-13 18:25:00,0.32,0.41,0.06,0.66,0.72,7.44,23.22,45,26.68
2022-08-13 18:30:00,0.3,0.27,0.05,0.61,0.65,8.54,14.75,45,26.69
2022-08-13 18:35:00,0.39,0.22,0.06,0.66,0.72,6.86,23.58,44,26.92
2022-08-13 18:40:00,0.24,0.41,0.05,0.74,0.79,7.63,32.09,46,26.67
2022-08-13 18:45:00,0.18,0.34,0.06,0.7,0.77,7.6,35.39,47,26.5
2022-08-13 18:50:00,0.21,0.29,0.05,0.7,0.75,10.49,32.27,50,26.1
2022-08-13 18:55:00,0.29,0.56,0.03,0.69,0.72,9.93,37.36,53,25.6
2022-08-13 19:00:00,0.08,0.23,0.06,0.6,0.66,9.59,52.64,55,25.29
2022-08-13 19:05:00,0.13,0.31,0.05,0.6,0.65,9.59,62.97,55,25
2022-08-13 19:10:00,0.23,0.3,0.08,0.94,1.02,6.63,54.75,55,24.92
2022-08-13 19:15:00,0.29,0.39,0.07,0.9,0.96,7.29,57.52,56,24.89
2022-08-13 19:20:00,0.11,0.57,0.08,0.93,1.01,7.35,62.34,56,24.74
2022-08-13 19:25:00,0.36,0.34,0.1,0.83,0.92,4.63,37.22,56,24.78
2022-08-13 19:30:00,0.32,0.32,0.12,0.85,0.97,3.77,82.5,59,24.64
2022-08-13 19:35:00,-0.18,0.6,0.07,0.81,0.88,2.46,50.82,60,24.32
2022-08-13 19:40:00,0.13,0.38,0.11,0.73,0.84,0.64,263,62,24.12
2022-08-13 19:45:00,0.25,0.17,0.05,0.72,0.76,5.96,184.7,63,23.86
2022-08-13 19:50:00,0.15,0.49,0.08,0.64,0.73,9.28,177.7,64,23.45
2022-08-13 19:55:00,0.22,0.37,0.05,0.64,0.69,9.35,179.9,63,23.37
2022-08-13 20:00:00,0.26,0.56,0.04,0.62,0.66,10.34,168,63,23.14
2022-08-13 20:05:00,0.23,0.47,0.05,0.63,0.68,10.94,177,62,23.17
2022-08-13 20:10:00,0.64,0.39,0.06,1.23,1.3,10.27,187,61,23.42
2022-08-13 20:15:00,0.96,0.51,0.06,1.46,1.52,7.12,191.8,61,23.52
2022-08-13 20:20:00,1.57,0.55,0.07,2.11,2.18,7.77,185.1,62,23.43
2022-08-13 20:25:00,2.06,0.4,0.08,2.48,2.56,7.02,189.4,62,23.4
2022-08-13 20:30:00,1.12,0.31,0.06,1.65,1.71,8.02,200.1,61,23.72
2022-08-13 20:35:00,0.67,0.69,0.06,1.11,1.17,8.99,209.1,62,23.7
2022-08-13 20:40:00,0.5,0.77,0.08,0.99,1.07,8.18,220.6,62,23.51
2022-08-13 20:45:00,0.43,0.47,0.08,1.04,1.12,10.49,199.3,63,23.34
2022-08-13 20:50:00,0.48,0.36,0.04,0.99,1.03,10.91,190.7,64,23.21
2022-08-13 20:55:00,0.62,0.54,0.06,0.99,1.05,10.5,192.9,65,22.96
2022-08-13 21:00:00,0.52,0.48,0.05,0.94,0.99,11.24,190.1,65,22.8
2022-08-13 21:05:00,0.39,0.44,0.05,0.91,0.97,12.11,189.4,66,22.75
2022-08-13 21:10:00,0.45,0.58,0.07,0.87,0.94,11.31,186.1,67,22.59
2022-08-13 21:15:00,0.19,0.38,0.07,0.84,0.91,11.13,189.8,67,22.38
2022-08-13 21:20:00,0.42,0.31,0.06,0.85,0.91,10.75,188.6,68,22.17
2022-08-13 21:25:00,0.46,0.42,0.07,0.91,0.97,12.17,186.4,69,21.96
2022-08-13 21:30:00,0.4,0.37,0.08,0.89,0.97,12.55,186.9,70,21.9
2022-08-13 21:35:00,0.26,0.64,0.12,0.97,1.08,11.91,188.9,70,21.84
2022-08-13 21:40:00,0.43,0.79,0.15,0.97,1.12,12.1,185.3,71,21.68
2022-08-13 21:45:00,0.33,0.34,0.07,0.85,0.92,11.16,185,71,21.61
2022-08-13 21:50:00,0.2,0.29,0.08,0.81,0.9,11.06,183.4,72,21.47
2022-08-13 21:55:00,0.26,0.44,0.06,0.82,0.88,10.9,184.4,73,21.36
2022-08-13 22:00:00,0.34,0.33,0.07,0.82,0.89,9.68,182.4,73,21.25
2022-08-13 22:05:00,0.21,0.44,0.06,0.81,0.87,9.29,171.5,74,20.96
2022-08-13 22:10:00,0.21,0.3,0.07,0.79,0.86,9.65,164.3,76,20.66
2022-08-13 22:15:00,0.41,0.41,0.08,0.75,0.83,7.05,158.8,77,20.36
2022-08-13 22:20:00,0.16,0.56,0.06,0.76,0.82,5.97,146.2,78,20.19
2022-08-13 22:25:00,0.17,0.47,0.06,0.75,0.82,5.09,121.7,78,20.1
2022-08-13 22:30:00,0.13,0.75,0.05,0.78,0.82,6.05,122,79,20
2022-08-13 22:35:00,0.24,0.62,0.04,0.81,0.85,8.45,143.3,79,20.07
2022-08-13 22:40:00,0.48,0.73,0.05,0.95,1,8.95,159.3,79,20.02
2022-08-13 22:45:00,0.62,0.54,0.05,1.49,1.54,8.73,159,80,19.63
2022-08-13 22:50:00,0.97,0.7,0.05,2.47,2.53,8.53,160.6,82,19.33
2022-08-13 22:55:00,1.52,0.53,2.07,5.14,7.21,8.14,167.5,82,19.24
2022-08-13 23:00:00,1.69,0.34,0.1,3.05,3.15,8.4,168.6,83,19.21
2022-08-13 23:05:00,3.82,0.56,0.09,6.11,6.2,8.39,179,82,19.48
2022-08-13 23:10:00,4.39,0.76,0.07,5.93,6,8.41,180.9,82,19.7
2022-08-13 23:15:00,2.58,0.8,0.07,3.46,3.53,8.59,172.1,82,19.77
2022-08-13 23:20:00,1.88,0.33,0.07,2.95,3.01,9.85,171,82,19.7
2022-08-13 23:25:00,1.15,0.55,0.07,1.36,1.43,9.47,176.6,82,19.72
2022-08-13 23:30:00,0.72,0.16,0.08,0.93,1.01,8.32,175.1,82,19.71
2022-08-13 23:35:00,0.34,0.56,0.03,0.98,1.01,7.83,172.7,83,19.6
2022-08-13 23:40:00,0.4,0.47,0.1,1.04,1.13,5.88,171.6,84,19.43
2022-08-13 23:45:00,1.04,0.46,0.07,2,2.07,4.25,148.1,85,19.17
2022-08-13 23:50:00,4.09,0.76,0.09,7.55,7.64,4.52,155.3,85,19.07
2022-08-13 23:55:00,3.13,0.47,0.08,4.99,5.07,7.67,150.7,86,19
2022-08-14 00:00:00,0.99,0.15,0.08,1.58,1.65,9.46,149,86,19
2022-08-14 00:05:00,0.6,Z/S,0.05,1.14,1.19,7.76,147.3,86,19.03
2022-08-14 00:10:00,0.53,Z/S,0.06,1.02,1.07,6.56,141,87,18.97
2022-08-14 00:15:00,0.48,Z/S,0.05,0.9,0.95,6.25,139.1,87,18.9
2022-08-14 00:20:00,0.22,Z/S,0.07,0.86,0.93,7.4,148.6,87,18.9
2022-08-14 00:25:00,0.29,Z/S,0.06,0.97,1.02,8.08,159.1,87,18.9
2022-08-14 00:30:00,0.35,Z/S,0.06,1.08,1.14,8.32,169.4,87,18.81
2022-08-14 00:35:00,0.16,Z/S,0.03,1.32,1.35,8.37,173.9,87,18.82
2022-08-14 00:40:00,0.33,Z/S,0.05,1.55,1.6,6.68,172.8,87,18.99
2022-08-14 00:45:00,0.24,Z/S,0.06,1.73,1.79,7.07,172.9,86,19.08
2022-08-14 00:50:00,0.41,Z/S,0.05,1.74,1.79,8.09,174.9,86,19.08
2022-08-14 00:55:00,0.52,Z/S,0.07,2.08,2.15,6.2,172.5,86,19.01
2022-08-14 01:00:00,0.8,Z/S,0.07,2.6,2.67,5.79,167,86,18.98
2022-08-14 01:05:00,3.93,0.75,0.14,7.89,8.02,6.59,180.1,86,18.95
2022-08-14 01:10:00,4.79,0.65,0.11,6.82,6.93,8.72,189.9,85,18.95
2022-08-14 01:15:00,1.12,0.71,0.06,1.26,1.33,9.79,187.6,85,18.99
2022-08-14 01:20:00,0.9,0.48,0.03,0.81,0.84,10.24,183,86,18.89
2022-08-14 01:25:00,0.4,0.29,0.03,0.74,0.77,8.71,184.3,86,18.76
2022-08-14 01:30:00,0.42,0.65,0.05,0.7,0.74,10.75,173.8,86,18.64
2022-08-14 01:35:00,0.42,0.07,0.04,0.71,0.75,12.44,175.9,86,18.56
2022-08-14 01:40:00,0.52,0.68,0.06,0.75,0.81,12.42,176.1,85,18.72
2022-08-14 01:45:00,0.48,0.28,0.02,0.72,0.75,10.97,181.7,85,18.68
2022-08-14 01:50:00,0.42,0.22,0.04,0.74,0.77,12.64,189.4,86,18.6
2022-08-14 01:55:00,0.4,0.39,0.06,0.73,0.79,12.13,184.5,86,18.59
2022-08-14 02:00:00,0.21,0.05,0.03,0.85,0.87,14.18,185.1,86,18.56
2022-08-14 02:05:00,0.29,0.31,0.05,0.79,0.84,12.4,182.8,86,18.48
2022-08-14 02:10:00,0.31,0.36,0.03,0.89,0.92,11.59,181.9,86,18.39
2022-08-14 02:15:00,0.49,0.53,0.04,0.98,1.02,10.52,186.3,86,18.3
2022-08-14 02:20:00,0.28,0.3,0.05,1.01,1.06,9.78,189.6,87,18.3
2022-08-14 02:25:00,0.42,0.48,0.07,1.01,1.08,8.64,195,87,18.25
2022-08-14 02:30:00,0.4,0.42,0.04,1.12,1.15,7.49,197.7,87,18.29
2022-08-14 02:35:00,0.41,0.54,0.05,1.39,1.44,7.4,210.2,87,18.38
2022-08-14 02:40:00,0.43,1.1,0.04,1.74,1.78,7.02,213.6,86,18.6
2022-08-14 02:45:00,0.69,0.53,0.06,1.71,1.77,10.4,231.2,85,18.84
2022-08-14 02:50:00,0.81,0.65,0.05,1.47,1.52,13.1,242.2,83,19.13
2022-08-14 02:55:00,0.53,0.49,0.04,1.34,1.38,13.2,247.7,82,19.25
2022-08-14 03:00:00,0.45,0.44,0.02,1.39,1.42,13.33,254.8,82,19.14
2022-08-14 03:05:00,0.51,0.34,Z/S,Z/S,Z/S,11.23,255.4,81,19.1
2022-08-14 03:10:00,-0.14,0.46,Z/S,Z/S,Z/S,16.38,261.2,81,19.05
2022-08-14 03:15:00,0.44,0.8,Z/S,Z/S,Z/S,17.61,260.9,81,19.1
2022-08-14 03:20:00,0.55,0.62,Z/S,Z/S,Z/S,15.93,266,81,19.04
2022-08-14 03:25:00,0.98,0.76,337.2,454,791.2,17.07,268.4,82,18.96
2022-08-14 03:30:00,1.58,0.6,372.3,429.6,802,16.52,273.6,82,19
2022-08-14 03:35:00,3.55,0.72,Z/S,Z/S,Z/S,13.65,245.1,82,18.88
2022-08-14 03:40:00,0.81,0.77,Z/S,Z/S,Z/S,12.91,253.8,84,18.48
2022-08-14 03:45:00,0.77,0.81,Z/S,Z/S,Z/S,16.53,271.8,84,18.6
2022-08-14 03:50:00,1.48,0.65,Z/S,Z/S,Z/S,14.5,270.3,83,18.89
2022-08-14 03:55:00,13.17,1.39,Z/S,Z/S,Z/S,14.2,290.2,84,18.8
2022-08-14 04:00:00,24.75,1.84,10.05,12.6,22.66,16.59,296.3,85,18.7
2022-08-14 04:05:00,26.95,1.9,8.2,8.16,16.36,24.24,309.6,84,18.58
2022-08-14 04:10:00,17.52,1.58,5.33,7.42,12.74,25.71,305,84,18.42
2022-08-14 04:15:00,20.07,1.54,4.93,6.66,11.59,24.17,304.4,83,18.25
2022-08-14 04:20:00,13.3,1.28,2.77,4.92,7.7,23.63,307.9,83,18.08
2022-08-14 04:25:00,17.07,1.24,3.98,6.59,10.58,19.77,306.7,84,17.93
