Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS19, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C)
2022-08-01 18:50:00,0.04,2.06,2.01,0.49,2.47,2.96,18.01,73.5,69,15.3
2022-08-01 18:55:00,0.05,1.95,2.02,1.99,6.29,8.27,22.91,72.2,69,15.2
2022-08-01 19:00:00,-0.07,1.74,1.98,1.25,4.87,6.11,17.93,68.79,70,15.13
2022-08-01 19:05:00,-0.05,1.5,1.98,0.34,2.21,2.56,20.04,71.72,71,15.04
2022-08-01 19:10:00,-0.1,1.45,2.01,0.11,1.08,1.18,21.11,70.7,71,14.86
2022-08-01 19:15:00,-0.05,1.85,1.97,0.6,2.57,3.17,22.85,72.04,71,14.79
2022-08-01 19:20:00,-0.02,1.76,1.98,0.84,4.04,4.88,21.36,71.97,72,14.7
2022-08-01 19:25:00,-0.04,1.6,2.02,0.98,5.24,6.22,17.47,68.2,72,14.65
2022-08-01 19:30:00,-0.07,1.61,2.02,0.02,0.98,0.99,20.03,69.62,73,14.51
2022-08-01 19:35:00,-0.04,1.33,2.04,-0.2,0.35,0.15,17.78,65.46,73,14.39
2022-08-01 19:40:00,-0.1,1.41,2.04,-0.11,0.51,0.39,19.67,69.37,74,14.3
2022-08-01 19:45:00,-0.25,1.5,2.02,-0.09,0.7,0.62,20.44,72.55,74,14.3
2022-08-01 19:50:00,-0.01,1.84,2.03,0.3,3.09,3.39,16.37,75.73,74,14.2
2022-08-01 19:55:00,-0.03,1.67,2.03,0.48,5.13,5.61,18.54,77.24,75,14.2
2022-08-01 20:00:00,-0.06,1.84,2.03,0.93,5.74,6.68,18.35,72.22,75,14.17
2022-08-01 20:05:00,0.02,1.97,2.02,0.61,5.04,5.64,17.95,78.1,75,14.1
2022-08-01 20:10:00,-0.1,1.55,2.01,1.75,9.35,11.1,17.68,77.35,75,14.1
2022-08-01 20:15:00,0.48,1.35,2.02,0.89,8.37,9.25,13.69,84.2,75,14.1
2022-08-01 20:20:00,1.33,1.66,2,0.19,4.89,5.08,12.68,86.1,75,14.09
2022-08-01 20:25:00,3.38,1.49,2.02,0.08,3.41,3.49,16.85,85.2,75,14
2022-08-01 20:30:00,3.94,1.21,2.02,0.09,3.09,3.18,13.98,85.4,76,13.94
2022-08-01 20:35:00,4.63,1.21,1.99,0.04,2.7,2.74,16.32,85.4,76,13.89
2022-08-01 20:40:00,3.52,1.29,2,-0.07,2.85,2.78,11.51,76.01,78,13.68
2022-08-01 20:45:00,3.41,1.3,1.98,-0.03,3.53,3.5,13.07,79.56,80,13.43
2022-08-01 20:50:00,0.89,2.33,1.98,0.07,4.52,4.59,10.83,77.47,84,13.13
2022-08-01 20:55:00,0.35,1.67,1.98,-0.13,1.12,0.99,13.16,71.88,86,12.73
2022-08-01 21:00:00,0.24,1.86,1.97,-0.05,1.19,1.14,13.7,65.57,88,12.53
2022-08-01 21:05:00,0.05,1.6,1.98,-0.18,0.26,0.08,12.98,62.2,90,12.31
2022-08-01 21:10:00,0.06,0.93,1.98,-0.2,0.23,0.03,13.27,56.01,91,12.14
2022-08-01 21:15:00,-0.28,1.07,1.97,-0.14,0.14,0.01,13.82,55.38,95,11.95
2022-08-01 21:20:00,0.15,1.05,1.97,-0.2,0.18,-0.02,13.89,60.3,97,11.9
2022-08-01 21:25:00,-0.15,1.25,1.96,-0.16,0.15,-0.01,15.63,63.3,97,11.9
2022-08-01 21:30:00,-0.15,1.23,1.97,-0.17,0.15,-0.02,18.2,62.09,95,11.9
2022-08-01 21:35:00,-0.14,1.33,1.95,-0.19,0.17,-0.03,15.61,65.04,95,11.85
2022-08-01 21:40:00,-0.04,1.21,1.94,-0.2,0.18,-0.02,16.28,63.58,95,11.78
2022-08-01 21:45:00,-0.12,1.09,1.93,-0.14,0.13,-0.01,15.3,61.77,95,11.73
2022-08-01 21:50:00,0.02,1.16,1.96,-0.15,0.15,-0.01,17.48,63.63,94,11.7
2022-08-01 21:55:00,-0.21,1.2,1.95,-0.01,0.65,0.64,18.54,67.9,92,11.82
2022-08-01 22:00:00,-0.03,1.59,1.94,0.71,3.47,4.18,19.36,70.33,91,11.93
2022-08-01 22:05:00,0,1.97,1.91,0.92,5.02,5.94,17.39,71.26,91,11.98
2022-08-01 22:10:00,-0.12,2.07,1.91,1.68,8.03,9.71,18.38,72.67,91,11.99
2022-08-01 22:15:00,-0.02,2.12,1.96,1.39,8.41,9.8,17.16,73.66,90,11.99
2022-08-01 22:20:00,-0.02,2.2,1.93,0.74,5.26,5.99,16.01,69.14,92,11.87
2022-08-01 22:25:00,-0.16,1.83,1.91,0.22,2.3,2.52,15.2,66.68,93,11.76
2022-08-01 22:30:00,-0.12,1.29,1.9,-0.05,0.87,0.82,14.89,63.17,94,11.63
2022-08-01 22:35:00,-0.09,1.27,1.91,-0.19,0.17,-0.02,15.1,59.91,94,11.5
2022-08-01 22:40:00,-0.07,1.11,1.95,-0.19,0.13,-0.06,14.99,62.62,95,11.45
2022-08-01 22:45:00,-0.1,0.95,1.94,-0.2,0.2,0,14.8,61.39,95,11.5
2022-08-01 22:50:00,-0.16,1.13,1.89,-0.2,0.17,-0.04,14.73,57.53,95,11.5
2022-08-01 22:55:00,-0.14,1.1,1.92,-0.18,0.13,-0.06,14.65,60.09,95,11.51
2022-08-01 23:00:00,-0.26,1.17,1.9,-0.21,0.18,-0.03,14.95,60.78,94,11.6
2022-08-01 23:05:00,-0.19,1.07,1.91,-0.19,0.14,-0.05,14.27,61.51,94,11.6
2022-08-01 23:10:00,-0.12,1.18,1.93,-0.24,0.19,-0.05,13.33,59.36,94,11.69
2022-08-01 23:15:00,-0.16,1.08,1.91,-0.18,0.14,-0.05,12.94,58.7,94,11.7
2022-08-01 23:20:00,0,1.14,1.89,-0.18,0.1,-0.08,12.52,58.35,94,11.7
2022-08-01 23:25:00,0.05,1.2,1.89,-0.18,0.12,-0.06,11.93,63.4,94,11.74
2022-08-01 23:30:00,-0.1,1.29,1.88,-0.15,0.26,0.11,12.76,61.41,94,11.84
2022-08-01 23:35:00,-0.13,1.22,1.89,-0.08,0.54,0.47,13.13,57.01,94,11.89
2022-08-01 23:40:00,-0.14,1.2,1.91,-0.17,0.15,-0.03,15.15,36.14,94,11.79
2022-08-01 23:45:00,-0.12,1.2,1.9,-0.19,0.1,-0.1,12.77,35.66,97,11.5
2022-08-01 23:50:00,-0.08,1.13,1.86,-0.17,0.13,-0.04,12.85,49.71,98,11.34
2022-08-01 23:55:00,-0.13,1.18,1.87,-0.19,0.08,-0.11,12.39,49.64,99,11.3
2022-08-02 00:00:00,-0.13,1.05,1.89,-0.14,0.11,-0.03,9.79,48.87,99,11.27
2022-08-02 00:05:00,-0.1,Z/S,1.92,-0.19,0.14,-0.05,11.39,41.09,98,11.35
2022-08-02 00:10:00,-0.14,Z/S,1.92,-0.17,0.09,-0.07,12.97,20.73,98,11.31
2022-08-02 00:15:00,-0.19,Z/S,1.9,-0.16,0.14,-0.02,11.8,21.59,99,11.21
2022-08-02 00:20:00,-0.32,Z/S,1.92,-0.19,0.13,-0.05,11.27,31.52,99,11.2
2022-08-02 00:25:00,-0.31,Z/S,1.96,-0.15,0.06,-0.09,11.12,38.54,99,11.2
2022-08-02 00:30:00,-0.27,Z/S,1.89,-0.16,0.13,-0.03,9.24,38.81,99,11.21
2022-08-02 00:35:00,-0.34,Z/S,1.85,-0.15,0.09,-0.06,11.13,38.45,99,11.3
2022-08-02 00:40:00,-0.22,Z/S,1.86,-0.17,0.06,-0.1,11.49,41.42,98,11.31
2022-08-02 00:45:00,-0.01,Z/S,1.91,-0.21,0.13,-0.07,10.73,41.94,98,11.4
2022-08-02 00:50:00,-0.13,Z/S,1.92,-0.16,0.1,-0.06,11.17,34.77,98,11.38
2022-08-02 00:55:00,-0.07,Z/S,1.91,-0.13,0.07,-0.07,10.11,36.56,98,11.35
2022-08-02 01:00:00,-0.19,Z/S,1.91,-0.2,0.14,-0.06,9.44,37.01,98,11.32
2022-08-02 01:05:00,-0.15,0.89,1.94,-0.2,0.12,-0.08,9.29,28.35,98,11.3
2022-08-02 01:10:00,-0.15,0.9,1.93,-0.2,0.14,-0.05,10.18,18.51,98,11.29
2022-08-02 01:15:00,-0.14,0.94,1.93,-0.19,0.13,-0.06,11.35,20.15,98,11.2
2022-08-02 01:20:00,-0.25,1.04,1.93,-0.17,0.08,-0.09,10.89,23.46,98,11.2
2022-08-02 01:25:00,-0.26,0.96,1.88,-0.17,0.13,-0.04,12.97,25.75,98,11.28
2022-08-02 01:30:00,-0.24,1.05,1.9,-0.2,0.15,-0.05,13.62,35.97,98,11.21
2022-08-02 01:35:00,-0.21,0.95,1.91,-0.19,0.11,-0.08,12.43,39.28,98,11.15
2022-08-02 01:40:00,-0.22,0.93,1.93,-0.17,0.1,-0.08,8.92,41.69,98,11.1
2022-08-02 01:45:00,-0.14,0.87,1.93,-0.21,0.19,-0.02,8.18,30.03,98,11.1
2022-08-02 01:50:00,-0.3,1.04,1.91,-0.2,0.12,-0.07,10.27,26.65,97,11.1
2022-08-02 01:55:00,-0.26,1.13,1.91,-0.19,0.11,-0.08,10.2,24.28,97,11.1
2022-08-02 02:00:00,-0.18,1.01,1.94,-0.19,0.1,-0.09,10.33,26.91,98,11.01
2022-08-02 02:05:00,-0.15,1.13,1.92,-0.23,0.17,-0.06,10.62,21.78,99,10.96
2022-08-02 02:10:00,-0.24,1.37,1.93,-0.2,0.12,-0.08,10.05,26.42,100,10.9
2022-08-02 02:15:00,-0.02,1.22,1.95,-0.15,0.09,-0.06,9.1,31.33,100,10.9
2022-08-02 02:20:00,-0.19,1.06,1.95,-0.18,0.09,-0.09,8.23,24.92,100,10.9
2022-08-02 02:25:00,-0.07,1.12,1.96,-0.17,0.12,-0.06,9.5,21.24,100,10.9
2022-08-02 02:30:00,-0.2,1.09,1.96,-0.19,0.03,-0.16,9.88,15.82,98,10.9
2022-08-02 02:35:00,-0.12,0.91,1.95,-0.2,0.1,-0.1,9.29,11.25,98,10.9
2022-08-02 02:40:00,-0.17,1.03,1.95,-0.15,0.06,-0.09,7.9,17.29,98,10.9
2022-08-02 02:45:00,-0.21,1.12,1.96,-0.2,0.08,-0.12,7.5,16.07,98,10.9
2022-08-02 02:50:00,-0.2,0.98,1.92,-0.2,0.14,-0.07,8.71,19.72,98,10.9
2022-08-02 02:55:00,-0.06,1.1,1.92,-0.17,0.07,-0.1,9.95,25.58,98,10.9
2022-08-02 03:00:00,-0.28,1.09,1.94,-0.18,0.13,-0.04,9.19,22.17,98,10.88
2022-08-02 03:05:00,-0.23,1.08,1.97,Z/S,Z/S,Z/S,9.57,18.49,97,10.9
2022-08-02 03:10:00,-0.24,1.03,1.95,Z/S,Z/S,Z/S,10.07,19.3,96,10.91
2022-08-02 03:15:00,-0.27,0.95,1.9,Z/S,Z/S,Z/S,10.09,17.77,96,11
2022-08-02 03:20:00,-0.19,1.05,1.89,Z/S,Z/S,Z/S,10.82,17.13,95,11
2022-08-02 03:25:00,-0.16,0.99,1.94,Z/S,Z/S,Z/S,10.11,13.9,95,11
2022-08-02 03:30:00,-0.3,1,1.96,343,483.2,826,9.51,14.4,96,10.91
2022-08-02 03:35:00,-0.34,1.21,1.96,Z/S,Z/S,Z/S,9.5,18.69,97,10.9
2022-08-02 03:40:00,-0.18,1.22,1.92,Z/S,Z/S,Z/S,9.12,16.56,98,10.83
2022-08-02 03:45:00,-0.1,1.1,1.94,Z/S,Z/S,Z/S,9.34,12.55,99,10.8
2022-08-02 03:50:00,-0.33,1.17,1.93,Z/S,Z/S,Z/S,9.05,12.11,99,10.8
2022-08-02 03:55:00,-0.27,1.13,1.9,Z/S,Z/S,Z/S,8.71,10.1,100,10.79
2022-08-02 04:00:00,-0.3,0.97,1.92,-0.15,0.42,0.27,9.46,12.12,101,10.7
2022-08-02 04:05:00,-0.09,1.19,1.95,-0.2,0.36,0.17,9.79,5.71,101,10.7
2022-08-02 04:10:00,-0.16,1.32,1.95,-0.21,0.31,0.1,11.39,6.78,100,10.7
2022-08-02 04:15:00,-0.14,1.27,1.97,-0.17,0.19,0.01,11.76,7.25,100,10.7
2022-08-02 04:20:00,-0.16,1.27,1.98,-0.21,0.25,0.04,12.05,7.06,98,10.7
2022-08-02 04:25:00,-0.29,1.1,1.97,-0.2,0.19,-0.01,13.02,7.52,98,10.7
2022-08-02 04:30:00,-0.16,1,1.97,-0.18,0.18,0,12.56,9.97,98,10.7
2022-08-02 04:35:00,-0.32,1.17,1.95,-0.22,0.18,-0.04,11.57,9.91,98,10.6
2022-08-02 04:40:00,-0.17,1.22,1.95,-0.17,0.12,-0.04,11.68,15.36,97,10.65
2022-08-02 04:45:00,-0.2,1.16,1.96,-0.23,0.2,-0.03,11.16,16.66,96,10.7
2022-08-02 04:50:00,-0.25,1.12,1.93,-0.2,0.17,-0.02,11.8,17.92,95,10.7
2022-08-02 04:55:00,-0.12,1.05,1.93,-0.17,0.14,-0.04,12.99,23.19,92,10.79
2022-08-02 05:00:00,-0.1,1.15,1.97,-0.11,0.04,-0.08,10.15,26.32,90,10.8
2022-08-02 05:05:00,Z/S,0.99,Z/S,-0.21,0.09,-0.12,11.52,26.88,88,10.86
2022-08-02 05:10:00,Z/S,0.99,Z/S,-0.21,0.12,-0.09,11.35,23.37,89,10.77
2022-08-02 05:15:00,Z/S,1.26,Z/S,-0.17,0.1,-0.07,11.67,20.71,89,10.7
2022-08-02 05:20:00,Z/S,1.08,Z/S,-0.24,0.17,-0.07,11.92,16.05,91,10.59
2022-08-02 05:25:00,Z/S,1.1,Z/S,-0.17,0.1,-0.07,10.64,14.98,93,10.5
2022-08-02 05:30:00,797.3,1.13,17.04,-0.16,0.09,-0.07,11.11,19.9,93,10.48
2022-08-02 05:35:00,Z/S,1.13,Z/S,-0.2,0.11,-0.09,11.83,17.03,91,10.55
2022-08-02 05:40:00,Z/S,1.23,Z/S,-0.2,0.11,-0.09,11.14,13.56,91,10.56
2022-08-02 05:45:00,Z/S,1.16,Z/S,-0.17,0.07,-0.11,11.39,16.4,91,10.5
2022-08-02 05:50:00,Z/S,1.03,Z/S,-0.22,0.08,-0.14,11.47,18.64,92,10.43
2022-08-02 05:55:00,Z/S,1.3,Z/S,-0.21,0.15,-0.06,12.46,14.39,91,10.5
2022-08-02 06:00:00,-0.25,1.14,1.94,-0.16,0.04,-0.12,10.82,18.78,91,10.53
2022-08-02 06:05:00,-0.13,1.16,1.96,-0.17,0.1,-0.07,11.55,23.78,90,10.67
2022-08-02 06:10:00,-0.22,1.15,1.95,-0.17,0.08,-0.09,10.45,21.49,88,10.83
2022-08-02 06:15:00,0.02,1.19,1.98,-0.18,0.1,-0.08,11.08,24.42,87,10.97
2022-08-02 06:20:00,-0.18,1.18,2,-0.19,0.11,-0.08,12.85,21.56,86,10.93
2022-08-02 06:25:00,-0.31,0.99,1.96,-0.19,0.11,-0.07,11.9,21.36,86,11
2022-08-02 06:30:00,-0.26,0.9,1.97,-0.16,0.06,-0.1,12.1,21.21,85,11.1
2022-08-02 06:35:00,-0.2,1.16,1.96,-0.18,0.06,-0.12,10.44,19.05,85,11.14
2022-08-02 06:40:00,-0.14,1,1.91,-0.16,0.07,-0.09,11.17,23.35,84,11.2
2022-08-02 06:45:00,-0.25,1.19,1.94,-0.18,0.07,-0.12,10.39,22.3,83,11.29
2022-08-02 06:50:00,-0.32,0.98,1.97,-0.21,0.11,-0.11,11.31,28.4,81,11.39
2022-08-02 06:55:00,-0.26,1.2,1.98,-0.2,0.1,-0.09,11.64,27.83,82,11.57
2022-08-02 07:00:00,-0.04,1.02,1.95,-0.21,0.1,-0.12,13.66,24.75,79,11.75
2022-08-02 07:05:00,-0.16,0.97,1.92,-0.16,0.04,-0.13,13.43,28.17,78,11.83
2022-08-02 07:10:00,-0.33,1.07,1.91,-0.2,0.08,-0.12,11.59,27.93,77,12.14
2022-08-02 07:15:00,-0.21,1.19,1.91,-0.17,0.07,-0.1,12.81,26.87,75,12.33
2022-08-02 07:20:00,-0.22,1.08,1.89,-0.2,0.06,-0.13,13.99,23.84,72,12.5
2022-08-02 07:25:00,-0.18,1.06,1.9,-0.19,0.07,-0.13,12.78,27.63,73,12.64
2022-08-02 07:30:00,-0.23,1.23,1.92,-0.17,0.07,-0.1,12.29,27.41,72,12.84
2022-08-02 07:35:00,-0.18,1.08,1.89,-0.18,0.07,-0.11,11.82,22.79,70,13.04
2022-08-02 07:40:00,-0.15,0.99,1.89,-0.22,0.15,-0.08,9.8,24.2,70,13.38
2022-08-02 07:45:00,-0.26,0.93,1.88,-0.2,0.11,-0.09,12.98,22.85,67,13.66
2022-08-02 07:50:00,-0.27,1.21,1.87,-0.22,0.15,-0.07,15.02,19.73,64,13.63
2022-08-02 07:55:00,-0.06,0.93,1.88,-0.17,0.09,-0.08,15.62,17.01,63,13.74
2022-08-02 08:00:00,-0.27,0.74,1.94,-0.2,0.12,-0.09,13.16,14.21,65,13.9
2022-08-02 08:05:00,-0.2,1.02,1.91,-0.24,0.09,-0.15,12.12,15.68,63,14.11
2022-08-02 08:10:00,-0.27,0.9,1.91,-0.21,0.08,-0.12,18.76,8.56,64,14.05
2022-08-02 08:15:00,-0.14,1.17,1.9,-0.19,0.08,-0.11,14.41,11.11,67,13.93
2022-08-02 08:20:00,-0.2,0.83,1.88,-0.17,0.05,-0.12,15.45,3.31,66,13.93
2022-08-02 08:25:00,-0.13,1.13,1.93,-0.2,0.09,-0.11,15.04,350.5,67,13.79
2022-08-02 08:30:00,-0.17,0.95,1.92,-0.13,0.01,-0.11,15.02,344.2,67,13.88
2022-08-02 08:35:00,-0.1,1.05,1.93,-0.16,0.05,-0.11,13.62,345.8,68,13.97
2022-08-02 08:40:00,-0.16,1.12,1.93,-0.2,0.07,-0.13,18.07,357.4,65,14.07
2022-08-02 08:45:00,-0.17,0.97,1.91,-0.2,0.09,-0.11,15.03,359.1,67,14.11
2022-08-02 08:50:00,-0.21,1.16,1.91,-0.16,0.08,-0.08,15.66,359.4,65,14.29
2022-08-02 08:55:00,-0.08,0.96,1.91,-0.19,0.08,-0.12,16.64,344.9,67,14.21
2022-08-02 09:00:00,-0.19,0.85,1.91,-0.18,0.06,-0.12,20.84,354.9,64,14.12
2022-08-02 09:05:00,-0.11,0.87,1.91,-0.18,0.06,-0.12,18.87,353.5,65,14.06
2022-08-02 09:10:00,-0.31,0.62,1.92,-0.17,0.07,-0.1,18.44,354,63,14.24
2022-08-02 09:15:00,-0.15,1,1.92,-0.2,0.09,-0.11,18.72,352,63,14.41
2022-08-02 09:20:00,0.01,1.3,1.93,-0.15,0.03,-0.12,19.84,3.54,62,14.57
2022-08-02 09:25:00,-0.29,1.02,1.91,-0.25,0.13,-0.12,20.22,7.43,59,14.66
2022-08-02 09:30:00,-0.33,1.18,1.91,-0.2,0.07,-0.13,20.96,13.96,59,14.75
2022-08-02 09:35:00,-0.12,0.96,1.91,-0.18,0.04,-0.15,20.31,6.13,58,14.91
2022-08-02 09:40:00,-0.17,0.95,1.93,-0.19,0.11,-0.08,20.78,1.57,57,15.08
2022-08-02 09:45:00,-0.3,0.98,1.94,-0.22,0.08,-0.14,22.45,0.08,55,15.16
2022-08-02 09:50:00,-0.13,0.98,1.94,-0.18,0.06,-0.12,21.48,9.23,55,15.16
2022-08-02 09:55:00,-0.21,0.95,1.96,-0.2,0.08,-0.13,20.02,8.85,54,15.46
2022-08-02 10:00:00,-0.18,0.91,1.97,-0.19,0.03,-0.16,20.39,21.08,53,15.29
2022-08-02 10:05:00,-0.22,0.83,1.96,-0.18,0.06,-0.13,21.47,11.53,51,15.5
2022-08-02 10:10:00,-0.16,0.66,1.96,-0.23,0.13,-0.1,19.61,19.13,51,15.64
2022-08-02 10:15:00,-0.21,0.89,1.96,-0.18,0.1,-0.09,19.7,10.61,50,15.88
2022-08-02 10:20:00,-0.15,0.89,1.95,-0.24,0.11,-0.13,21.95,23.03,50,15.8
2022-08-02 10:25:00,-0.14,0.92,2,-0.19,0.07,-0.12,19.48,15.02,50,15.58
2022-08-02 10:30:00,-0.07,0.85,2.01,-0.16,0.04,-0.12,19.53,4.26,50,15.58
2022-08-02 10:35:00,-0.1,1.03,2.02,-0.19,0.09,-0.1,25.35,5.23,49,15.5
2022-08-02 10:40:00,-0.21,0.89,2,-0.22,0.06,-0.15,21.35,8.01,49,15.31
2022-08-02 10:45:00,-0.14,0.92,1.99,-0.18,0.01,-0.17,25.01,8.21,48,15.63
2022-08-02 10:50:00,-0.14,0.97,1.98,-0.18,0.04,-0.14,23.37,4.47,49,15.43
2022-08-02 10:55:00,0.03,0.84,1.97,-0.21,0.09,-0.12,22.91,20.77,49,15.2
2022-08-02 11:00:00,-0.05,0.95,2,-0.2,0.08,-0.11,19.01,8.9,48,15.79
2022-08-02 11:05:00,-0.11,0.9,2.02,-0.2,0.07,-0.14,21.18,20.5,48,16.42
2022-08-02 11:10:00,-0.23,0.72,2.02,-0.15,0.04,-0.11,22.01,13.66,48,16.27
2022-08-02 11:15:00,-0.28,0.84,1.99,-0.18,0.06,-0.12,20.04,4.95,48,15.45
2022-08-02 11:20:00,-0.2,0.88,2,-0.16,0.04,-0.13,21.96,15.94,48,15.93
2022-08-02 11:25:00,-0.17,0.69,1.97,-0.17,0.03,-0.14,18.46,17.13,46,16.21
2022-08-02 11:30:00,-0.15,0.65,1.96,-0.19,0.06,-0.13,24.25,3.67,46,16.26
2022-08-02 11:35:00,-0.13,0.78,1.97,-0.19,0.09,-0.1,23.45,3.34,46,16.2
2022-08-02 11:40:00,-0.07,0.86,1.99,-0.18,0.06,-0.12,23.52,10.4,45,16.42
2022-08-02 11:45:00,-0.23,0.8,2.02,-0.15,-0.01,-0.16,21.34,3.74,45,16.56
2022-08-02 11:50:00,-0.02,0.92,1.98,-0.16,0.05,-0.11,19.22,360,45,16.72
2022-08-02 11:55:00,-0.24,0.8,1.96,-0.17,0.09,-0.08,15.99,5.13,44,16.69
2022-08-02 12:00:00,-0.1,0.89,2.01,-0.17,0.1,-0.07,18.43,355.7,44,17.06
2022-08-02 12:05:00,-0.19,0.82,2,-0.16,0.05,-0.11,21.73,355.8,43,16.38
2022-08-02 12:10:00,-0.11,0.71,2,-0.16,0.02,-0.15,17.59,354.4,46,15.63
2022-08-02 12:15:00,-0.22,0.86,1.95,-0.21,0.13,-0.09,19.15,4.61,45,16.54
2022-08-02 12:20:00,-0.11,0.89,1.98,-0.19,0.08,-0.11,16.51,3.8,44,16.65
2022-08-02 12:25:00,-0.27,0.85,1.98,-0.15,0.04,-0.11,18.49,28.11,42,16.78
2022-08-02 12:30:00,-0.2,0.8,1.99,-0.18,0.1,-0.08,14.45,14.05,43,16.64
2022-08-02 12:35:00,0.02,0.76,1.98,-0.21,0.13,-0.09,18.29,2.64,42,17.41
2022-08-02 12:40:00,-0.22,0.75,2,-0.18,0.03,-0.15,21.8,341.5,43,17.06
2022-08-02 12:45:00,-0.32,0.84,2.03,-0.08,0.32,0.24,24.9,335.7,45,16.31
2022-08-02 12:50:00,-0.29,0.73,1.96,-0.13,0.19,0.06,19.61,335.4,46,15.89
2022-08-02 12:55:00,-0.1,0.66,2,-0.14,0.12,-0.02,18.6,4.83,46,16.14
2022-08-02 13:00:00,-0.13,0.69,1.99,-0.18,0.07,-0.11,19.16,346.6,44,16.06
2022-08-02 13:05:00,-0.13,0.84,2,-0.12,0.17,0.05,13.85,337.1,45,16.4
2022-08-02 13:10:00,-0.11,0.86,1.98,-0.15,0.1,-0.05,15.5,13.84,43,16.8
2022-08-02 13:15:00,-0.1,0.8,1.98,-0.18,0.09,-0.08,12.16,356,43,16.33
2022-08-02 13:20:00,-0.14,0.68,1.99,-0.22,0.17,-0.05,13.55,352.2,43,17.17
2022-08-02 13:25:00,-0.25,1.06,1.98,-0.19,0.12,-0.08,18.48,12.37,42,16.88
2022-08-02 13:30:00,-0.23,0.81,1.97,-0.15,0.05,-0.1,18.73,353.2,43,16.24
2022-08-02 13:35:00,-0.21,0.89,1.99,-0.16,0.07,-0.09,17.45,8.31,42,16.23
2022-08-02 13:40:00,-0.17,0.96,2,-0.17,0.07,-0.11,17.27,2.63,41,17.19
2022-08-02 13:45:00,-0.06,1.08,1.97,-0.19,0.09,-0.09,15.89,10.13,41,17.29
2022-08-02 13:50:00,-0.15,1.08,1.98,-0.2,0.11,-0.09,17.08,351.9,42,17.13
2022-08-02 13:55:00,-0.06,0.74,2.02,-0.18,0.04,-0.14,20.92,6.48,42,17.02
2022-08-02 14:00:00,-0.08,0.98,1.99,-0.16,0.02,-0.14,19.07,15.42,43,16.55
2022-08-02 14:05:00,-0.2,0.98,1.99,-0.17,0.07,-0.1,16.22,23.23,42,16.72
2022-08-02 14:10:00,-0.06,1,2.04,-0.2,0.09,-0.11,19.11,14.09,39,17.39
2022-08-02 14:15:00,-0.15,1.04,2.03,-0.14,0.03,-0.11,20.24,33.64,39,17.36
2022-08-02 14:20:00,-0.03,0.84,1.99,-0.19,0.06,-0.13,22.75,8.85,42,17.44
2022-08-02 14:25:00,-0.08,1.16,2.01,-0.17,0.02,-0.15,23.35,8,42,16.5
2022-08-02 14:30:00,-0.13,0.89,2.04,-0.15,0.03,-0.13,21.8,0.12,42,16.79
2022-08-02 14:35:00,-0.03,1,1.98,-0.15,0.03,-0.12,17.41,353,41,17.47
2022-08-02 14:40:00,-0.16,0.96,1.98,-0.18,0.15,-0.03,15.71,335.4,41,17.79
2022-08-02 14:45:00,-0.1,1.02,2.02,-0.14,0.12,-0.02,16.56,3.19,40,17.94
2022-08-02 14:50:00,-0.26,1.16,2.01,-0.19,0.06,-0.12,14.5,14.73,39,17.39
2022-08-02 14:55:00,-0.23,1,1.96,-0.18,0.07,-0.11,11.45,21.07,40,17.14
2022-08-02 15:00:00,-0.15,0.79,1.99,-0.12,0.03,-0.1,17.58,357.5,42,16.78
2022-08-02 15:05:00,-0.17,0.79,1.98,-0.2,0.11,-0.08,15.51,349.7,44,16.64
2022-08-02 15:10:00,-0.11,0.98,1.96,-0.2,0.06,-0.14,17.67,341.7,41,16.88
2022-08-02 15:15:00,-0.25,0.75,1.99,-0.2,0.08,-0.12,12.78,335.4,40,17.56
2022-08-02 15:20:00,-0.05,0.86,1.99,-0.19,0.09,-0.1,18.66,350.7,39,18
2022-08-02 15:25:00,-0.06,0.89,1.97,-0.19,0.07,-0.12,21.3,3.83,39,17.71
2022-08-02 15:30:00,-0.14,0.9,2,-0.22,0.07,-0.14,17.99,7.81,41,16.55
2022-08-02 15:35:00,-0.2,0.9,2,-0.19,0.09,-0.1,14.77,349,43,16.3
2022-08-02 15:40:00,-0.05,0.94,1.98,-0.18,0.09,-0.09,18.13,339.3,43,16.31
2022-08-02 15:45:00,-0.21,1.02,1.99,-0.18,0.08,-0.09,14.25,340,44,16.14
2022-08-02 15:50:00,-0.1,1,2.02,-0.16,0.15,-0.01,11.81,323.5,45,16.26
2022-08-02 15:55:00,-0.18,0.77,1.96,-0.16,0.09,-0.07,14.38,319.9,41,16.95
2022-08-02 16:00:00,-0.09,0.88,1.99,-0.18,0.07,-0.1,13.47,303.6,39,17.78
2022-08-02 16:05:00,-0.19,1.05,2.04,-0.2,0.12,-0.08,15.9,353.9,39,17.76
2022-08-02 16:10:00,-0.1,1.03,2.01,-0.19,0.13,-0.06,14.96,19.97,38,17.06
2022-08-02 16:15:00,-0.14,0.88,2,-0.21,0.12,-0.09,14.53,17.47,41,16.72
