Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS02, L1, 5Mn
Exported On:,2022/08/24,10:45
Date Range:,2010/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-08-06 18:00:00,6.62,0.78,2.06,0.042,2.02,19.13,66,21.49,247
2022-08-06 18:05:00,11.17,1.02,2.28,0.227,2.05,19.22,67,13.82,243
2022-08-06 18:10:00,6.14,0.77,2.23,0.193,2.04,19.34,66,21.09,233.8
2022-08-06 18:15:00,4.39,0.49,1.99,0,1.99,18.99,67,21.17,237.8
2022-08-06 18:20:00,3.35,0.71,2,0,2,18.99,67,20.64,235.1
2022-08-06 18:25:00,2.29,0.33,2,0,2,18.9,68,18.42,-9999
2022-08-06 18:30:00,1.91,0,2,0,2,18.75,68,20.46,-9999
2022-08-06 18:35:00,1.85,0.51,2.11,0.097,2.01,18.5,68,19.12,-9999
2022-08-06 18:40:00,2.61,0.39,2.17,0.151,2.02,18.33,69,17.31,237.4
2022-08-06 18:45:00,1.75,0.11,2.27,0.258,2.01,18.35,70,16.48,239.4
2022-08-06 18:50:00,1.77,0.48,2,0,2,18.3,70,18.15,236.4
2022-08-06 18:55:00,1.55,0.72,1.99,0,1.99,18.26,70,15.44,237.2
2022-08-06 19:00:00,1.41,0.08,1.99,0,1.99,18.26,71,15.18,231.8
2022-08-06 19:05:00,1.53,0.33,1.99,0,1.99,18.4,70,16.76,229
2022-08-06 19:10:00,1.29,0.32,1.99,0,1.99,18.51,70,18,234.4
2022-08-06 19:15:00,1.95,0.29,1.99,0,1.99,18.67,69,17.87,236.4
2022-08-06 19:20:00,2.57,0.11,2,0,2,18.7,69,18.65,237.8
2022-08-06 19:25:00,1.48,0,0,0,2,-9999,70,15.18,234.5
2022-08-06 19:30:00,1.35,0.26,0,0,2.01,-9999,70,17.89,229
2022-08-06 19:35:00,1.25,0.13,0,0,2.01,-9999,71,15.93,229.5
2022-08-06 19:40:00,1.2,0,2.02,0,2.02,18.53,71,17.29,223.9
2022-08-06 19:45:00,1.28,0.17,2.03,0,2.03,18.38,72,12.02,227.1
2022-08-06 19:50:00,0.97,0.26,2.03,0,2.03,18.3,73,14.98,226.6
2022-08-06 19:55:00,0.89,0.49,2.03,0,2.03,18.22,73,13.59,230.8
2022-08-06 20:00:00,0.6,0.11,2.03,0,2.03,18.17,74,13.59,227.1
2022-08-06 20:05:00,0.73,0.09,2.02,0,2.02,18.11,74,12.94,226.3
2022-08-06 20:10:00,0.62,0.34,2.03,0,2.03,18.02,75,10.56,218.2
2022-08-06 20:15:00,0.67,0.35,2.03,0,2.03,17.85,76,9.15,205.8
2022-08-06 20:20:00,0.41,0.47,2.04,0,2.04,17.74,76,8.51,212.6
2022-08-06 20:25:00,0.42,0.22,2.03,0,2.03,17.73,77,8.43,205.4
2022-08-06 20:30:00,0.45,0.21,2.04,0,2.04,17.76,77,7.7,201
2022-08-06 20:35:00,0.4,0.16,2.02,0,2.02,17.83,77,10.1,201.8
2022-08-06 20:40:00,0.24,0.45,2.01,0,2.01,17.88,77,9.92,205.4
2022-08-06 20:45:00,0.42,0.38,2.02,0,2.02,17.83,77,9.19,197.7
2022-08-06 20:50:00,0.24,0.17,2.04,0,2.04,17.85,78,9.61,189.6
2022-08-06 20:55:00,0.4,0.16,2.04,0,2.04,17.75,78,8.14,200.4
2022-08-06 21:00:00,0.13,0.39,2.05,0,2.05,17.7,79,9.34,194.7
2022-08-06 21:05:00,0.2,0.56,2.05,0,2.05,17.57,80,8.08,183.4
2022-08-06 21:10:00,0.28,0.31,2.05,0.002,2.04,17.5,79,10.64,197.4
2022-08-06 21:15:00,0.42,0.29,2.04,0,2.04,17.4,80,8.69,199.2
2022-08-06 21:20:00,0.37,0.27,2.04,0,2.04,17.29,80,8.47,204
2022-08-06 21:25:00,0.23,0.38,2.04,0,2.04,17.26,80,8.9,209.5
2022-08-06 21:30:00,0.12,0.5,2.04,0,2.04,17.23,80,8.01,210.4
2022-08-06 21:35:00,0.51,0.36,2.04,0,2.04,17.07,81,8.81,206.1
2022-08-06 21:40:00,0.18,0.73,2.04,0,2.04,17,82,7.3,201.7
2022-08-06 21:45:00,0.21,0.42,2.03,0,2.03,17.04,82,9.67,199.8
2022-08-06 21:50:00,0.12,0.43,2.03,0,2.03,17.11,81,9.71,208.4
2022-08-06 21:55:00,0.41,0.35,2.03,0,2.03,17.28,80,8.45,216.2
2022-08-06 22:00:00,0.26,0.18,2.02,0,2.02,17.29,81,5.91,213.3
2022-08-06 22:05:00,0.22,0.6,2.02,0,2.02,17.35,80,10.54,216.3
2022-08-06 22:10:00,0.16,0.21,2.02,0,2.02,17.44,80,11.54,216.3
2022-08-06 22:15:00,0.02,0.03,2.03,0,2.03,17.43,80,8.61,211.3
2022-08-06 22:20:00,0.28,0.11,2.02,0,2.02,17.3,80,8.25,220.4
2022-08-06 22:25:00,0.18,0.38,2.03,0,2.03,17.18,81,8.78,209.2
2022-08-06 22:30:00,0.22,0.22,2.03,0,2.03,17.12,81,10.74,209.2
2022-08-06 22:35:00,0.14,0.29,2.03,0,2.03,17.13,81,8.33,197.7
2022-08-06 22:40:00,0.17,0.34,2.03,0,2.03,16.98,82,6.35,202.7
2022-08-06 22:45:00,0,0.29,2.03,0,2.03,16.97,82,7.31,201.3
2022-08-06 22:50:00,0.2,0.17,2.03,0,2.03,16.97,82,9.46,196.3
2022-08-06 22:55:00,0.04,0.26,2.03,0,2.03,16.94,82,8.99,204.7
2022-08-06 23:00:00,0.12,0.42,2.03,0,2.03,17,82,9.84,212.7
2022-08-06 23:05:00,0.23,0.24,2.02,0,2.02,17,82,9.49,209.6
2022-08-06 23:10:00,0.08,0.09,2.05,0,2.05,17.06,82,9.6,218
2022-08-06 23:15:00,0,0.1,2.07,0,2.07,17.17,82,10,220.9
2022-08-06 23:20:00,0,0.01,2.06,0,2.06,17.28,81,10.88,227.1
2022-08-06 23:25:00,0.25,0.14,2.05,0,2.05,17.39,81,8.89,218.7
2022-08-06 23:30:00,0.06,0,2.06,0,2.06,17.4,81,9.25,234.3
2022-08-06 23:35:00,0.2,0.12,2.05,0,2.05,17.51,80,12.75,229.2
2022-08-06 23:40:00,0.14,0.13,2.05,0,2.05,17.6,80,12.8,232.3
2022-08-06 23:45:00,0,0.31,2.05,0,2.05,17.64,80,14.97,234.2
2022-08-06 23:50:00,0.14,0.31,2.06,0,2.06,17.53,80,12.79,226.3
2022-08-06 23:55:00,0.04,0.47,2.06,0.004,2.06,17.5,80,15.66,231.7
2022-08-07 00:00:00,0.5,0.33,2.22,0.158,2.06,17.49,80,17.66,231.8
2022-08-07 00:05:00,0.08,0.17,2.4,0.33,2.07,17.4,81,21.83,226.6
2022-08-07 00:10:00,0.41,0.46,2.31,0.255,2.06,17.4,80,19,231.5
2022-08-07 00:15:00,0.21,0.57,2.38,0.316,2.06,17.26,81,14.79,237.8
2022-08-07 00:20:00,0.41,0.35,2.5,0.43,2.07,17.04,82,12.36,235.2
2022-08-07 00:25:00,0.22,0.5,2.48,0.419,2.06,16.95,82,15.73,233.7
2022-08-07 00:30:00,0.35,0.91,2.61,0.531,2.08,17.02,82,16.55,234.5
2022-08-07 00:35:00,0.56,0.93,2.6,0.528,2.07,17.13,81,15.79,231.1
2022-08-07 00:40:00,0.35,0.96,2.71,0.648,2.06,17.1,81,15.2,238.5
2022-08-07 00:45:00,0.74,0.76,2.57,0.506,2.06,17,82,14.2,234.6
2022-08-07 00:50:00,0.67,1.02,2.63,0.56,2.07,16.95,82,15.05,229.7
2022-08-07 00:55:00,0.52,0.92,2.54,0.473,2.06,16.98,82,16.12,237.4
2022-08-07 01:00:00,0.81,0.57,Z/S,Z/S,Z/S,16.87,82,11.7,237.8
2022-08-07 01:05:00,Z/S,0.71,Z/S,Z/S,Z/S,16.8,83,14.67,240.8
2022-08-07 01:10:00,Z/S,0.67,Z/S,Z/S,Z/S,16.82,82,14.49,233.7
2022-08-07 01:15:00,Z/S,0.89,Z/S,Z/S,Z/S,16.79,83,11.13,237.9
2022-08-07 01:20:00,Z/S,0.42,Z/S,Z/S,Z/S,16.74,83,16.47,232.5
2022-08-07 01:25:00,Z/S,0.58,Z/S,Z/S,Z/S,16.67,82,17.42,226.4
2022-08-07 01:30:00,Z/S,0.25,Z/S,Z/S,Z/S,16.51,83,17.58,230.6
2022-08-07 01:35:00,Z/S,0.47,Z/S,Z/S,Z/S,16.43,83,15.03,225.2
2022-08-07 01:40:00,Z/S,0.52,Z/S,Z/S,Z/S,16.34,84,14.38,229.5
2022-08-07 01:45:00,Z/S,0.58,Z/S,Z/S,Z/S,16.32,84,13.85,231.1
2022-08-07 01:50:00,Z/S,0.35,Z/S,Z/S,Z/S,16.37,84,12.93,229.3
2022-08-07 01:55:00,Z/S,0.37,Z/S,Z/S,Z/S,16.31,84,13.73,227.7
2022-08-07 02:00:00,Z/S,0.28,Z/S,Z/S,Z/S,16.3,84,13.25,229
2022-08-07 02:05:00,0.52,Z/S,2.08,-9999,2.08,16.33,84,12.6,224.9
2022-08-07 02:10:00,0.46,Z/S,2.07,0,2.07,16.4,84,10.08,229.1
2022-08-07 02:15:00,0.31,Z/S,2.09,0,2.09,16.42,84,9.74,237.9
2022-08-07 02:20:00,0.33,Z/S,2.08,0,2.08,16.4,84,8.17,241.6
2022-08-07 02:25:00,0.35,Z/S,2.1,0,2.1,16.24,85,6.19,254.4
2022-08-07 02:30:00,0.45,Z/S,2.14,0,2.14,16.2,85,6.64,233.5
2022-08-07 02:35:00,0.36,Z/S,2.19,0,2.19,16.18,85,5.7,230.8
2022-08-07 02:40:00,0.23,Z/S,2.41,0.193,2.22,16.04,86,4.4,248.3
2022-08-07 02:45:00,0.46,Z/S,2.68,0.456,2.23,15.83,87,3.1,256.1
2022-08-07 02:50:00,0.58,Z/S,2.56,0.334,2.22,15.36,89,2.04,48.41
2022-08-07 02:55:00,0.5,Z/S,2.33,0.131,2.2,14.94,91,3.15,39.42
2022-08-07 03:00:00,0.56,Z/S,2.3,0.103,2.2,14.61,94,1.92,126.8
2022-08-07 03:05:00,0.51,0.36,2.7,0.489,2.21,14.38,94,3.02,155
2022-08-07 03:10:00,0.46,0.88,2.67,0.443,2.23,14.44,95,3.25,181.2
2022-08-07 03:15:00,0.1,0.48,2.67,0.414,2.26,14.6,95,4.75,171.5
2022-08-07 03:20:00,0.32,0.66,2.47,0.215,2.26,14.84,94,6.81,177.5
2022-08-07 03:25:00,0.33,1.03,2.33,0,2.33,14.99,93,5.76,193.2
2022-08-07 03:30:00,0.19,0.85,2.31,0,2.31,14.92,93,7.19,188.9
2022-08-07 03:35:00,0.21,0.47,2.18,0,2.18,15.09,92,8.07,189.1
2022-08-07 03:40:00,0.27,0.61,2.11,0,2.11,15.1,92,9.8,189.8
2022-08-07 03:45:00,0.18,0.1,2.09,0,2.09,15.18,92,10.54,192
2022-08-07 03:50:00,0.04,0.17,2.07,0,2.07,15.17,92,9.48,200.4
2022-08-07 03:55:00,0.09,0,2.08,0,2.08,15.24,92,8.34,201.3
2022-08-07 04:00:00,0.16,0.17,2.08,0,2.08,15.24,92,8.58,196.4
2022-08-07 04:05:00,0.15,0.05,2.09,0,2.09,15.28,92,8.15,187.9
2022-08-07 04:10:00,0.09,0.17,2.09,0,2.09,15.2,92,6.92,180.2
2022-08-07 04:15:00,0.25,0.02,2.09,0,2.09,15.04,93,6.32,161.9
2022-08-07 04:20:00,0.12,0.49,2.11,0,2.11,14.85,93,6.61,158.3
2022-08-07 04:25:00,0,0.15,2.1,0,2.1,14.74,94,7.85,160.7
2022-08-07 04:30:00,0,0.36,2.09,0,2.09,14.97,94,9.94,175.2
2022-08-07 04:35:00,0,0.25,2.09,0,2.09,15.03,93,10.05,192.7
2022-08-07 04:40:00,0.25,0.35,2.08,0,2.08,15.11,93,8.5,205.5
2022-08-07 04:45:00,0.01,0.17,2.08,0,2.08,15.2,92,6.14,235.7
2022-08-07 04:50:00,0.18,0.26,2.08,0,2.08,15.14,92,3.89,271.7
2022-08-07 04:55:00,0.24,0.26,2.11,0,2.11,15,93,5.85,231.6
2022-08-07 05:00:00,0.19,0.09,2.12,0,2.12,14.97,93,8.82,234.9
2022-08-07 05:05:00,0.58,0.36,2.14,0,2.14,15.35,92,3.1,220.5
2022-08-07 05:10:00,0.87,0.57,2.15,0,2.15,15.57,91,3.73,191.6
2022-08-07 05:15:00,2.29,0.85,2.44,0.275,2.17,15.6,91,6.24,224
2022-08-07 05:20:00,1.81,0.65,2.74,0.571,2.17,15.6,90,6.55,231.1
2022-08-07 05:25:00,1.33,0.43,2.23,0.03,2.2,15.67,90,6.67,237
2022-08-07 05:30:00,1.52,0.44,2.21,0,2.21,15.7,89,7.48,248.7
2022-08-07 05:35:00,1.13,0.46,2.27,0,2.27,15.65,90,6.44,234.2
2022-08-07 05:40:00,0.61,0.44,2.28,0,2.28,15.73,89,5.92,243.6
2022-08-07 05:45:00,1.21,0.3,2.23,0,2.23,15.86,89,4.5,233.7
2022-08-07 05:50:00,1.05,0,2.22,0,2.22,16.06,87,4.52,215.3
2022-08-07 05:55:00,0.87,0.72,2.22,0,2.22,16.19,86,7.66,218.2
2022-08-07 06:00:00,1.01,0.48,2.29,0.049,2.24,16.22,85,7.6,228
2022-08-07 06:05:00,1.98,0.7,2.21,0,2.21,16.3,85,8.85,219.5
2022-08-07 06:10:00,1.3,0.15,2.22,0,2.22,16.44,84,7.28,214.3
2022-08-07 06:15:00,0.84,0.36,2.18,0,2.18,16.4,84,8.32,228
2022-08-07 06:20:00,0.79,0.4,2.14,0,2.14,16.5,84,9.15,216.4
2022-08-07 06:25:00,0.79,0.46,2.12,0,2.12,16.62,84,8.21,208.1
2022-08-07 06:30:00,1,0.48,2.11,0,2.11,16.78,83,9.79,192.1
2022-08-07 06:35:00,0.91,0.44,2.09,0,2.09,16.88,83,9.51,205.7
2022-08-07 06:40:00,0.63,0.19,2.1,0,2.1,16.99,82,10.23,207.9
2022-08-07 06:45:00,0.63,0.33,2.09,0,2.09,17.15,81,8.78,207.2
2022-08-07 06:50:00,0.73,0.49,2.08,0,2.08,17.2,81,9.24,215.1
2022-08-07 06:55:00,0.53,0.67,2.09,0,2.09,17.3,81,7.43,216.7
2022-08-07 07:00:00,0.61,0.17,2.08,0,2.08,17.43,80,8.21,222.8
2022-08-07 07:05:00,0.27,0.29,2.08,0,2.08,17.55,80,9.02,218.5
2022-08-07 07:10:00,0.83,0.55,2.09,0,2.09,17.71,79,8.19,213.8
2022-08-07 07:15:00,0.59,0.49,2.09,0,2.09,17.86,79,7,222.8
2022-08-07 07:20:00,0.41,0.15,2.07,0,2.07,17.9,78,7.97,216.1
2022-08-07 07:25:00,0.43,0.42,2.08,0,2.08,18.19,78,8.7,219.8
2022-08-07 07:30:00,0.35,0.13,2.09,0,2.09,18.06,78,9.58,225.8
2022-08-07 07:35:00,0.37,0.01,2.09,0,2.09,18.3,77,9.38,217.5
2022-08-07 07:40:00,0.33,0.55,2.09,0,2.09,18.31,77,8.5,221.1
2022-08-07 07:45:00,0.43,0.51,2.08,0,2.08,18.46,77,10.88,219.2
2022-08-07 07:50:00,0.28,0.28,2.08,0,2.08,18.61,76,9.93,225.9
2022-08-07 07:55:00,0.27,0.33,2.08,0,2.08,18.71,76,9.88,223.5
2022-08-07 08:00:00,0.31,0.42,2.06,0,2.06,18.92,75,10.15,222.7
2022-08-07 08:05:00,0.29,0.27,2.06,0,2.06,18.94,74,11.73,213.3
2022-08-07 08:10:00,0.26,0.53,2.07,0,2.07,19.19,74,10.81,206.2
2022-08-07 08:15:00,0.39,0.46,2.07,0,2.07,19.59,73,10.6,203.2
2022-08-07 08:20:00,0.25,0.56,2.06,0,2.06,19.91,72,10.54,205.9
2022-08-07 08:25:00,0.17,0.54,2.06,0,2.06,19.79,72,11.4,207.4
2022-08-07 08:30:00,0.46,0.23,2.06,0,2.06,20.07,71,9.42,206
2022-08-07 08:35:00,0.22,0.34,2.05,0,2.05,20.31,70,8.01,218.7
2022-08-07 08:40:00,0.17,0.44,2.06,0,2.06,20.36,70,8.08,214.7
2022-08-07 08:45:00,0.35,0.32,2.06,0,2.06,20.63,67,10.38,229.1
2022-08-07 08:50:00,0.74,0.12,2.08,0,2.08,20.75,69,9.17,208.7
2022-08-07 08:55:00,0.42,0.23,2.07,0,2.07,20.71,69,10.68,203.2
2022-08-07 09:00:00,0.42,0.36,2.07,0,2.07,21.16,68,8.77,204
2022-08-07 09:05:00,0.49,0,2.07,0,2.07,21.74,65,9.38,195.6
2022-08-07 09:10:00,0.35,0.09,2.07,0,2.07,22.04,64,10.89,195.5
2022-08-07 09:15:00,0.29,0,2.07,0,2.07,22,63,12.24,201.5
2022-08-07 09:20:00,0.33,0.11,2.07,0,2.07,21.92,64,12.23,197.2
2022-08-07 09:25:00,0.29,0,2.07,0,2.07,22.24,63,12.03,194.9
2022-08-07 09:30:00,0.35,0,2.09,0,2.09,22.24,63,11.58,183.9
2022-08-07 09:35:00,0.34,0.47,2.08,0,2.08,21.97,64,9.66,189.8
2022-08-07 09:40:00,0.46,0.29,2.08,0,2.08,22.16,64,9.59,188.4
2022-08-07 09:45:00,0.1,0.12,2.08,0,2.08,21.98,63,10.85,184.9
2022-08-07 09:50:00,0.19,0.19,2.07,0,2.07,21.68,63,10.35,183.4
2022-08-07 09:55:00,0.09,0,2.07,0,2.07,22.46,61,10.62,178.8
2022-08-07 10:00:00,0.1,0,2.06,0,2.06,22.64,62,9.93,167.1
2022-08-07 10:05:00,0.13,0.15,2.06,0,2.06,22.96,61,10.39,173
2022-08-07 10:10:00,0.07,0.06,2.04,0,2.04,23.37,60,9.87,180.2
2022-08-07 10:15:00,0.24,0,2.04,0,2.04,23.54,61,8.43,183.4
2022-08-07 10:20:00,0.3,0.16,2.02,0,2.02,23.13,61,10.83,181.8
2022-08-07 10:25:00,0.27,0.55,2.02,0,2.02,22.95,62,10.09,186
2022-08-07 10:30:00,0.21,0.04,2.02,0,2.02,23.23,61,11.12,188.9
2022-08-07 10:35:00,0.27,0.1,2.03,0,2.03,23.68,60,9.87,186
2022-08-07 10:40:00,0.23,0,2.03,0,2.03,24.01,59,10,185.1
2022-08-07 10:45:00,0.15,0.31,2.02,0,2.02,24.59,57,8.77,192.8
2022-08-07 10:50:00,0.24,0.58,2.02,0,2.02,24.91,53,10.45,194.6
2022-08-07 10:55:00,0.12,0.45,2.02,0,2.02,24.35,53,12.48,200.2
2022-08-07 11:00:00,0.21,0.24,2.03,0,2.03,24.57,52,11.59,207.5
2022-08-07 11:05:00,0.1,0.45,2.03,0,2.03,24.68,51,10.58,217.9
2022-08-07 11:10:00,0.02,0.3,2.03,0,2.03,25.36,48,9.76,210.9
2022-08-07 11:15:00,0,0.16,2.02,0,2.02,25.69,46,9.55,199.8
2022-08-07 11:20:00,3,0.13,2.03,0,2.03,25.67,44,11.44,238.2
2022-08-07 11:25:00,12.83,0.34,2.03,0,2.03,26.25,40,12.25,265.3
2022-08-07 11:30:00,12.64,0.34,2.02,0,2.02,26,39,14.91,261.5
2022-08-07 11:35:00,22.08,0.48,2.03,0,2.03,25.64,41,12.25,264.4
2022-08-07 11:40:00,16.92,0.69,2.03,0,2.03,26.23,39,12.43,265
2022-08-07 11:45:00,15.24,0.46,2.02,0,2.02,26.36,38,13.33,244
2022-08-07 11:50:00,14.56,0.45,2,0,2,26.47,37,11.68,237.3
2022-08-07 11:55:00,10.82,0.33,2.01,0,2.01,26.68,39,10.73,256.6
2022-08-07 12:00:00,12.96,0.3,2.01,0,2.01,27.23,36,8.9,267.7
2022-08-07 12:05:00,11.9,0.69,2.01,0,2.01,27.39,36,10.31,262.2
2022-08-07 12:10:00,11.91,0.34,1.99,0,1.99,27.29,36,10.64,242.9
2022-08-07 12:15:00,17.1,0.54,1.99,0,1.99,27.27,36,9.91,252
2022-08-07 12:20:00,21.98,0.29,1.97,0,1.97,27.6,34,11.65,271.9
2022-08-07 12:25:00,12.09,0.42,1.99,0,1.99,27.24,33,12.33,278.6
2022-08-07 12:30:00,9.53,0.52,2,0,2,27.28,33,12.58,258.5
2022-08-07 12:35:00,4.96,0.4,1.99,0,1.99,27.39,32,12.53,245.2
2022-08-07 12:40:00,7.92,0.4,1.99,0,1.99,27.28,33,12.01,285.8
2022-08-07 12:45:00,6.85,0.14,2,0,2,27.24,34,10.7,266.1
2022-08-07 12:50:00,21.68,0.34,2.02,0,2.02,27.43,34,10.97,273.6
2022-08-07 12:55:00,3.38,0.03,2,0,2,26.81,35,11.04,271.9
2022-08-07 13:00:00,4.27,0.42,2.01,0,2.01,26.58,35,11.89,261.1
2022-08-07 13:05:00,8.08,0.42,2.01,0,2.01,26.49,35,12.95,253
2022-08-07 13:10:00,13.22,0.12,2.02,0,2.02,26.45,35,9.98,262.3
2022-08-07 13:15:00,16.67,0.17,2.03,0,2.03,26.31,36,12.29,268
2022-08-07 13:20:00,4.82,0.3,2.02,0,2.02,26.17,35,11.02,281.5
2022-08-07 13:25:00,1.25,0.21,2.01,0,2.01,26.14,36,8.68,263.7
2022-08-07 13:30:00,0.93,0.44,2,0,2,26.22,36,10.87,252.6
2022-08-07 13:35:00,1.16,0.28,2.02,0,2.02,25.98,39,14.83,238.2
2022-08-07 13:40:00,1.19,0.17,2,0,2,25.61,40,15.8,226
2022-08-07 13:45:00,1.24,0,2.01,0,2.01,25.72,40,10.81,247.3
2022-08-07 13:50:00,3.96,0.44,2,0,2,25.88,38,11.96,245.9
2022-08-07 13:55:00,13.02,0.45,2.02,0,2.02,25.84,37,10.99,250.4
2022-08-07 14:00:00,23.64,0.37,2.05,0,2.05,25.8,36,10.97,261.3
2022-08-07 14:05:00,34.98,0.35,2.03,0,2.03,25.85,35,11.93,266.1
2022-08-07 14:10:00,33.51,0.42,2,0,2,25.96,35,11.02,262
2022-08-07 14:15:00,36.25,0.37,2.02,0,2.02,26.72,35,9.18,277.3
2022-08-07 14:20:00,17.87,0.25,2.05,0,2.05,26.43,36,9.46,280.8
2022-08-07 14:25:00,4.76,0.24,2.04,0,2.04,26.59,36,10.28,282.1
2022-08-07 14:30:00,1.61,0,2.03,0,2.03,26.56,34,12.05,291.5
2022-08-07 14:35:00,1.32,0,2.02,0,2.02,26.27,35,12.23,275.3
2022-08-07 14:40:00,1.04,0.2,2.03,0,2.03,26.3,36,8.15,290.4
2022-08-07 14:45:00,0.97,0.44,2.05,0,2.05,27.38,35,9.11,295
2022-08-07 14:50:00,0.67,0.47,2.03,0,2.03,27.18,34,8.74,269.7
2022-08-07 14:55:00,1.5,0,2.04,0,2.04,27.62,34,12.06,268.5
2022-08-07 15:00:00,1.2,0.36,2,0,2,27.29,34,8.53,265.8
2022-08-07 15:05:00,1.27,0,1.99,0,1.99,27.01,35,8.23,259.5
2022-08-07 15:10:00,1.2,0.16,2,0,2,26.96,37,9.62,284.3
2022-08-07 15:15:00,0.64,0,1.99,0,1.99,26.95,36,10.94,287.7
2022-08-07 15:20:00,0.62,0.14,2,0,2,26.5,37,9.81,272
2022-08-07 15:25:00,0.55,0.17,2,0,2,26.24,39,8.05,290.3
2022-08-07 15:30:00,0.72,0.14,2,0,2,26.27,38,8.92,285
2022-08-07 15:35:00,0.75,0.28,2.04,0,2.04,26.27,38,10.56,288
2022-08-07 15:40:00,0.61,0.25,2.07,0,2.07,26.98,37,7.72,294.9
2022-08-07 15:45:00,0.52,0.28,2.05,0,2.05,26.86,37,9.52,290.3
2022-08-07 15:50:00,0.29,0.14,2.01,0,2.01,26.77,37,10.27,292.8
2022-08-07 15:55:00,0.35,0.66,2.01,0,2.01,26.86,36,9.98,300.7
2022-08-07 16:00:00,3.67,0.45,2.02,0,2.02,26.46,38,10.27,271.6
2022-08-07 16:05:00,11.08,0.07,2.02,0,2.02,26.25,41,9.36,266.6
2022-08-07 16:10:00,5.88,0.27,2.07,0,2.07,26.09,38,9.95,305.4
2022-08-07 16:15:00,1.6,0.3,2.15,0,2.15,25.92,39,8.79,290.9
2022-08-07 16:20:00,1.61,0.24,2.11,0,2.11,25.68,41,7.5,269.4
2022-08-07 16:25:00,1.21,0,2.06,0,2.06,25.67,41,7.11,288.5
2022-08-07 16:30:00,1.04,0.55,2.16,0,2.16,26.02,41,5.28,298.9
2022-08-07 16:35:00,0.83,0.45,2.12,0,2.12,26.34,40,7.62,287.2
2022-08-07 16:40:00,0.84,0.52,2.11,0,2.11,26.11,42,6.82,298.3
2022-08-07 16:45:00,0.53,0.18,2.09,0,2.09,25.82,42,12.07,304.1
2022-08-07 16:50:00,0.51,0.36,2.1,0,2.1,25.35,43,12.05,300.8
2022-08-07 16:55:00,0.39,0.17,2.07,0,2.07,25.16,43,10.3,300.5
2022-08-07 17:00:00,0.2,0.04,2.07,0,2.07,25.19,43,7.05,284.9
2022-08-07 17:05:00,0.27,0.35,2.13,0,2.13,25.05,46,5.5,269.3
2022-08-07 17:10:00,0.17,0.23,2.18,0,2.18,24.95,46,7.24,277.9
2022-08-07 17:15:00,0.53,0.37,2.2,0.043,2.15,24.93,45,11.34,296.3
2022-08-07 17:20:00,0.46,0.39,2.63,0.257,2.38,24.74,47,19.37,306
2022-08-07 17:25:00,0.32,0.04,2.3,0.053,2.25,23.22,55,22.79,309.3
2022-08-07 17:30:00,0.45,0.21,2.08,0,2.08,23.14,55,15.3,312.5
2022-08-07 17:35:00,0.44,0,2.01,0,2.01,23.7,53,16.18,313.2
2022-08-07 17:40:00,0.38,0.35,2,0,2,24.42,50,15.03,332.9
2022-08-07 17:45:00,0.27,0.27,2,0,2,24.65,48,16.78,337.6
2022-08-07 17:50:00,0.41,0.24,2.01,0,2.01,24.52,48,14.37,335.4
2022-08-07 17:55:00,0.3,0.07,2,0,2,24.29,49,10.96,351.1
2022-08-07 18:00:00,0.17,0.17,2,0,2,24.04,51,9.13,354.2
2022-08-07 18:05:00,0.13,0.57,1.99,0,1.99,23.97,50,10.85,342.5
2022-08-07 18:10:00,0.09,0.37,2,0,2,23.54,52,6.01,28.76
2022-08-07 18:15:00,0.23,0.41,1.99,0,1.99,23.12,53,4.63,38.29
2022-08-07 18:20:00,0.03,0.27,2,0,2,22.96,55,3.88,58.56
2022-08-07 18:25:00,0.16,0,2,0,2,22.85,56,2.97,33.89
2022-08-07 18:30:00,0.06,0.28,2,0,2,22.9,56,2.09,37.84
2022-08-07 18:35:00,0.17,0.48,2.01,0,2.01,22.96,56,0.4,27.51
2022-08-07 18:40:00,0.1,0.19,2.01,0,2.01,22.92,57,2.54,348.9
2022-08-07 18:45:00,0,0.2,2.04,0,2.04,22.43,61,1.92,248.9
2022-08-07 18:50:00,0,0.05,2.02,0,2.02,22.29,60,0.01,207.2
2022-08-07 18:55:00,0.05,0.03,2,0,2,22.23,61,1.93,255.1
2022-08-07 19:00:00,0.09,0.63,1.99,0,1.99,22.03,61,4.53,222.4
2022-08-07 19:05:00,0.12,0.4,2.02,0,2.02,22.08,60,4.21,222.4
2022-08-07 19:10:00,0.09,0.38,2.11,0,2.11,22.3,59,5.28,271.6
2022-08-07 19:15:00,0.23,0.69,2.09,0,2.09,22.34,59,4.22,222.6
2022-08-07 19:20:00,0.18,0.44,2.07,0,2.07,22.16,60,4.45,199.2
2022-08-07 19:25:00,0.35,0.19,2.06,0,2.06,22.23,61,5.13,188.8
2022-08-07 19:30:00,0.37,0.32,2.1,0,2.1,22.15,60,5.09,204.2
2022-08-07 19:35:00,0.24,0.33,2.27,0,2.27,22.17,60,5.04,233.2
