Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS25, L1, 5Mn
Exported On:,2022/08/24,11:06
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), Temperature (deg. C), Relative Humidity (%), Wind Speed @ 10m (km/h), Wind Dir @ 10m (deg)
2022-08-13 22:25:00,-0.2,0.48,17.99,93,3.5,267.1
2022-08-13 22:30:00,-0.24,0.43,17.79,94,2.93,267.1
2022-08-13 22:35:00,-0.2,0.52,17.76,95,1.71,262.3
2022-08-13 22:40:00,-0.17,0.51,17.86,96,0,258.2
2022-08-13 22:45:00,-0.05,0.48,17.8,95,0,0
2022-08-13 22:50:00,-0.04,0.48,17.65,96,0.83,227.7
2022-08-13 22:55:00,-0.14,0.49,17.52,95,1.29,144.7
2022-08-13 23:00:00,-0.25,0.48,17.2,95,2.76,275.6
2022-08-13 23:05:00,-0.29,0.5,17,96,2.27,281.3
2022-08-13 23:10:00,-0.2,0.46,16.95,97,2.56,306.5
2022-08-13 23:15:00,-0.19,0.5,16.9,97,2.86,313.9
2022-08-13 23:20:00,-0.22,0.47,16.9,97,2.09,315.5
2022-08-13 23:25:00,-0.21,0.47,16.9,97,2.92,329.3
2022-08-13 23:30:00,-0.14,0.44,16.75,97,3.79,315.9
2022-08-13 23:35:00,-0.2,0.47,16.59,97,3.45,327.3
2022-08-13 23:40:00,-0.11,0.44,16.61,98,4.04,304.8
2022-08-13 23:45:00,-0.32,0.45,16.49,97,2.93,266.6
2022-08-13 23:50:00,-0.16,0.5,16.33,97,3.1,291.5
2022-08-13 23:55:00,-0.28,0.45,16.35,98,3.11,270.2
2022-08-14 00:00:00,-0.12,Z/S,16.22,98,2.37,251.3
2022-08-14 00:05:00,-0.3,Z/S,16.27,98,0.35,250.3
2022-08-14 00:10:00,-0.28,Z/S,16.29,98,0,0
2022-08-14 00:15:00,-0.05,Z/S,16.14,98,0,0
2022-08-14 00:20:00,-0.3,Z/S,16.07,98,0.78,277.5
2022-08-14 00:25:00,-0.24,Z/S,15.87,98,3.58,278.4
2022-08-14 00:30:00,-0.17,Z/S,15.58,98,3.39,280.2
2022-08-14 00:35:00,-0.22,Z/S,15.64,98,2.9,306.8
2022-08-14 00:40:00,-0.13,Z/S,15.6,98,1.96,288.2
2022-08-14 00:45:00,-0.05,Z/S,15.57,98,1.93,196.3
2022-08-14 00:50:00,-0.29,Z/S,15.42,98,2.5,269.1
2022-08-14 00:55:00,-0.3,Z/S,15.26,98,3.62,294.8
2022-08-14 01:00:00,-0.22,Z/S,15.25,99,3.64,284.5
2022-08-14 01:05:00,-0.29,0.79,15.35,99,3.51,168.2
2022-08-14 01:10:00,-0.1,0.64,15.28,99,1.33,231.1
2022-08-14 01:15:00,-0.33,0.69,15.12,99,2.62,265.9
2022-08-14 01:20:00,-0.28,0.64,15.19,99,1.32,161.2
2022-08-14 01:25:00,-0.15,0.59,15.18,99,0.11,148.2
2022-08-14 01:30:00,-0.28,0.58,15.04,99,2.37,322.8
2022-08-14 01:35:00,-0.1,0.53,14.95,99,2.17,305.6
2022-08-14 01:40:00,-0.26,0.5,14.84,99,2.14,302.9
2022-08-14 01:45:00,-0.29,0.51,14.68,99,2.64,239.5
2022-08-14 01:50:00,-0.12,0.53,14.59,99,3.46,225.8
2022-08-14 01:55:00,-0.22,0.48,14.4,99,4.22,271.7
2022-08-14 02:00:00,-0.2,0.48,14.57,99,4.1,281.2
2022-08-14 02:05:00,-0.14,0.47,14.33,99,4.38,288.7
2022-08-14 02:10:00,-0.4,0.45,14.3,99,4.04,257.6
2022-08-14 02:15:00,-0.16,0.47,14.25,99,3.54,252.3
2022-08-14 02:20:00,-0.26,0.49,14.47,99,3.95,271.2
2022-08-14 02:25:00,-0.51,0.45,14.47,99,2.72,175
2022-08-14 02:30:00,-0.28,0.47,14.41,99,1.98,323.1
2022-08-14 02:35:00,-0.24,0.46,14.29,99,3.5,164.2
2022-08-14 02:40:00,-0.14,0.44,14.27,99,2.82,133.3
2022-08-14 02:45:00,-0.27,0.42,14.21,99,0.29,147.5
2022-08-14 02:50:00,-0.04,0.49,14.12,99,1.01,281.8
2022-08-14 02:55:00,-0.2,0.45,13.75,99,2.91,276.2
2022-08-14 03:00:00,-0.21,0.45,13.73,99,2.85,292.5
2022-08-14 03:05:00,-0.25,0.43,13.72,99,3.07,284.3
2022-08-14 03:10:00,-0.2,0.44,13.65,99,2.35,219.7
2022-08-14 03:15:00,-0.38,0.43,13.64,99,2.47,262.7
2022-08-14 03:20:00,-0.16,0.45,13.8,99,3.26,219.7
2022-08-14 03:25:00,-0.13,0.45,13.64,99,1.69,231
2022-08-14 03:30:00,-0.07,0.46,13.52,99,1.8,115.3
2022-08-14 03:35:00,-0.21,0.4,13.59,99,2.24,33.18
2022-08-14 03:40:00,-0.23,0.46,13.68,99,2.15,18.13
2022-08-14 03:45:00,-0.19,0.48,13.82,99,1.5,276.2
2022-08-14 03:50:00,-0.05,0.5,13.46,99,3.16,334.5
2022-08-14 03:55:00,-0.13,0.52,13.49,99,2.46,342.4
2022-08-14 04:00:00,-0.18,0.41,13.27,99,2.53,282.5
2022-08-14 04:05:00,-0.15,0.43,13.2,99,2.42,254
2022-08-14 04:10:00,-0.21,0.45,13.3,99,2.71,254.8
2022-08-14 04:15:00,-0.01,0.47,13.45,99,2.73,216.8
2022-08-14 04:20:00,-0.2,0.45,13.39,99,2.49,249.1
2022-08-14 04:25:00,-0.26,0.49,13.33,99,0.1,156.9
2022-08-14 04:30:00,-0.16,0.48,13.22,99,1.82,30.59
2022-08-14 04:35:00,-0.11,0.45,13.26,99,3.42,129.5
2022-08-14 04:40:00,-0.05,0.48,13.2,99,4.48,172.4
2022-08-14 04:45:00,-0.28,0.52,13.38,99,3.9,178.9
2022-08-14 04:50:00,-0.1,0.46,13.52,99,2.6,225.3
2022-08-14 04:55:00,-0.19,0.5,13.46,99,3.4,315.9
2022-08-14 05:00:00,-0.1,0.53,13.49,99,2.77,344.9
2022-08-14 05:05:00,Z/S,0.49,13.37,99,2.82,212.1
2022-08-14 05:10:00,Z/S,0.51,13.4,99,2.86,327.9
2022-08-14 05:15:00,Z/S,0.5,13.44,99,1.81,339.2
2022-08-14 05:20:00,Z/S,0.48,13.41,99,1.97,333
2022-08-14 05:25:00,Z/S,0.5,13.4,99,4.24,314.9
2022-08-14 05:30:00,Z/S,0.48,13.32,99,2.65,325.9
2022-08-14 05:35:00,Z/S,0.53,13.31,99,4.59,323
2022-08-14 05:40:00,Z/S,0.48,13.4,99,3.67,337.2
2022-08-14 05:45:00,Z/S,0.49,13.4,99,2.06,125.1
2022-08-14 05:50:00,Z/S,0.54,13.48,99,3.09,156.4
2022-08-14 05:55:00,Z/S,0.53,13.73,99,3.05,171.9
2022-08-14 06:00:00,Z/S,0.53,13.58,99,4.33,157
2022-08-14 06:05:00,0.02,0.52,13.7,99,5.45,160.8
2022-08-14 06:10:00,0.08,0.53,13.96,99,2.25,257.1
2022-08-14 06:15:00,-0.02,0.53,14.08,99,3.62,188.3
2022-08-14 06:20:00,-0.22,0.46,14.14,99,2.71,203.5
2022-08-14 06:25:00,-0.34,0.47,14.32,99,2.5,278.8
2022-08-14 06:30:00,-0.15,0.51,14.5,99,1.81,263
2022-08-14 06:35:00,-0.16,0.5,14.68,98,1.79,147.7
2022-08-14 06:40:00,-0.23,0.46,14.9,98,1.32,49.65
2022-08-14 06:45:00,0.03,0.49,15.02,97,2.44,130.2
2022-08-14 06:50:00,-0.14,0.54,15.22,97,4.68,140.5
2022-08-14 06:55:00,-0.18,0.79,15.5,96,5.6,156.4
2022-08-14 07:00:00,-0.2,0.72,15.61,96,5.68,160.7
2022-08-14 07:05:00,-0.19,0.63,15.8,96,5.25,157.6
2022-08-14 07:10:00,-0.34,0.64,16.01,95,4.8,188.5
2022-08-14 07:15:00,-0.01,0.54,16.2,95,3.98,153.4
2022-08-14 07:20:00,-0.09,0.61,16.43,93,2.16,78.23
2022-08-14 07:25:00,0.11,0.59,16.78,92,2.91,82.7
2022-08-14 07:30:00,-0.15,0.64,17.08,90,2.68,339.4
2022-08-14 07:35:00,0.2,0.59,17.28,91,3.27,131.2
2022-08-14 07:40:00,0.12,0.64,17.3,91,2.98,45.23
2022-08-14 07:45:00,-0.01,0.64,17.45,90,1.94,181.5
2022-08-14 07:50:00,-0.05,0.67,17.75,89,2.69,125.7
2022-08-14 07:55:00,-0.06,0.68,18.11,86,2,64.35
2022-08-14 08:00:00,0.06,0.65,18.55,85,2.68,134.2
2022-08-14 08:05:00,-0.03,0.71,18.91,84,1.17,347.9
2022-08-14 08:10:00,-0.15,0.7,19.25,81,3.87,129.5
2022-08-14 08:15:00,-0.19,0.7,19.22,81,4.8,174.1
2022-08-14 08:20:00,0.14,0.71,19.22,81,2.19,123.7
2022-08-14 08:25:00,0.1,0.7,19.58,80,3.11,139.3
2022-08-14 08:30:00,-0.14,0.64,19.92,78,3.61,74.7
2022-08-14 08:35:00,-0.2,0.74,20.34,78,3.48,90.2
2022-08-14 08:40:00,0.18,0.71,20.55,76,3.12,84.9
2022-08-14 08:45:00,-0.15,0.7,20.34,77,2.71,105
2022-08-14 08:50:00,-0.03,0.71,20.71,76,2.53,75.6
2022-08-14 08:55:00,0.16,0.71,21.15,75,3.49,160.2
2022-08-14 09:00:00,0.05,0.72,21.41,74,4.23,140.2
2022-08-14 09:05:00,0.03,0.74,21.69,74,6.08,137.8
2022-08-14 09:10:00,0.01,0.71,21.35,74,6.66,155.2
2022-08-14 09:15:00,0.04,0.79,21.09,76,5.34,133.7
2022-08-14 09:20:00,0.03,0.79,21.8,75,4.26,125.5
2022-08-14 09:25:00,-0.06,0.74,22.01,74,3.08,90.6
2022-08-14 09:30:00,0.17,0.82,22.3,73,3.11,80.8
2022-08-14 09:35:00,-0.09,0.81,22.68,72,2.73,49.11
2022-08-14 09:40:00,0.09,0.82,22.52,72,3.44,335
2022-08-14 09:45:00,0.09,0.79,22.87,71,2.69,332.4
2022-08-14 09:50:00,0,0.72,23.49,69,2.98,353.2
2022-08-14 09:55:00,-0.05,0.65,23.64,68,2.53,11.82
2022-08-14 10:00:00,0.21,0.77,24.19,69,4.36,121.7
2022-08-14 10:05:00,0.35,0.77,24.1,68,6.64,139.1
2022-08-14 10:10:00,0.08,0.79,24.02,68,5.96,134
2022-08-14 10:15:00,0.31,0.77,24.06,66,6.6,151.2
2022-08-14 10:20:00,0.31,0.67,23.93,67,7.39,148.6
2022-08-14 10:25:00,0.23,0.68,24.25,66,6.79,127.9
2022-08-14 10:30:00,0.46,0.73,24.68,66,6.17,143.3
2022-08-14 10:35:00,0.27,0.75,24.87,66,7.27,132.4
2022-08-14 10:40:00,0.47,0.77,24.88,66,7.07,143.3
2022-08-14 10:45:00,0.57,0.77,24.78,65,8.21,136.5
2022-08-14 10:50:00,0.66,0.79,24.92,65,6.72,126.5
2022-08-14 10:55:00,0.8,0.75,25.2,64,7.53,124.4
2022-08-14 11:00:00,1.67,0.8,25.08,64,10.26,136.9
2022-08-14 11:05:00,8.01,1.02,25.23,65,7.58,127.6
2022-08-14 11:10:00,9.88,1.01,24.87,66,7.5,146
2022-08-14 11:15:00,15.54,0.95,24.34,68,6.67,173.7
2022-08-14 11:20:00,11.89,0.92,24.4,70,5.78,160
2022-08-14 11:25:00,12.54,0.74,24.65,67,9.05,155.9
2022-08-14 11:30:00,9.82,0.68,24.65,67,8.9,136.8
2022-08-14 11:35:00,7.31,0.67,24.23,68,9.06,153.1
2022-08-14 11:40:00,7.44,0.65,24.13,70,4.94,166.6
2022-08-14 11:45:00,4.97,0.61,24.44,69,4.91,157.3
2022-08-14 11:50:00,6.15,0.72,24.61,68,5.69,132.8
2022-08-14 11:55:00,5.12,0.62,25.34,66,6.97,130.2
2022-08-14 12:00:00,5.71,0.58,25.9,64,7.93,143.8
2022-08-14 12:05:00,6.02,0.64,26.14,63,7.72,141.3
2022-08-14 12:10:00,4.09,0.55,26.29,63,6,150.3
2022-08-14 12:15:00,3.88,0.48,26.61,62,7.65,168.3
2022-08-14 12:20:00,2.53,0.49,26.5,61,7.75,160.2
2022-08-14 12:25:00,2.87,0.51,26.83,60,7.13,148.1
2022-08-14 12:30:00,2.25,0.48,26.71,59,9.21,215.9
2022-08-14 12:35:00,1.87,0.43,27.07,57,8.03,203.5
2022-08-14 12:40:00,1.65,0.44,27.34,56,7.05,193.2
2022-08-14 12:45:00,1.31,0.4,27.13,56,8.54,186.6
2022-08-14 12:50:00,1.32,0.42,26.82,57,8.82,171.6
2022-08-14 12:55:00,0.91,0.41,27.29,55,7.13,165.6
2022-08-14 13:00:00,1.32,0.41,27.39,54,7.09,189
2022-08-14 13:05:00,1.11,0.36,27.73,53,8.78,182.3
2022-08-14 13:10:00,1.02,0.37,27.72,52,7.24,184.9
2022-08-14 13:15:00,1.07,0.34,27.48,51,8.89,227.4
2022-08-14 13:20:00,0.79,0.35,27.36,53,6.5,192.9
2022-08-14 13:25:00,1.09,0.36,27.34,52,7.52,231.2
2022-08-14 13:30:00,0.8,0.34,26.85,53,7.99,200.6
2022-08-14 13:35:00,0.7,0.38,27.02,53,9.01,200.4
2022-08-14 13:40:00,0.49,0.37,27.32,52,9.16,200.9
2022-08-14 13:45:00,0.76,0.37,27.16,51,9.54,242.7
2022-08-14 13:50:00,0.56,0.32,27.16,52,9.2,225.3
2022-08-14 13:55:00,0.62,0.33,27.03,51,9.4,243.4
2022-08-14 14:00:00,0.65,0.36,26.6,51,7.22,257.5
2022-08-14 14:05:00,0.46,0.3,26.21,54,4.94,237.6
2022-08-14 14:10:00,0.72,0.32,26.45,54,6.93,255.6
2022-08-14 14:15:00,0.3,0.35,27.06,52,6.65,232.3
2022-08-14 14:20:00,0.51,0.3,27.09,52,8.03,196.7
2022-08-14 14:25:00,0.44,0.33,26.73,52,9.21,213.9
2022-08-14 14:30:00,0.49,0.33,26.27,53,6.31,233.9
2022-08-14 14:35:00,0.26,0.34,25.9,54,6.35,193.5
2022-08-14 14:40:00,0.34,0.28,25.7,55,7.75,209.1
2022-08-14 14:45:00,0.32,0.32,25.64,55,5.37,203.1
2022-08-14 14:50:00,0.49,0.28,26.19,55,6.3,240.8
2022-08-14 14:55:00,0.38,0.31,26.47,54,10.15,239.4
2022-08-14 15:00:00,0.07,0.28,26.39,55,9.24,252.2
2022-08-14 15:05:00,0.15,0.32,26.11,55,8.12,239.3
2022-08-14 15:10:00,0.03,0.33,25.76,56,7.27,220.1
2022-08-14 15:15:00,0.17,0.3,25.48,57,5.1,217.8
2022-08-14 15:20:00,0.33,0.29,26.28,54,4.4,210.5
2022-08-14 15:25:00,0.11,0.32,26.51,54,5.38,208.4
2022-08-14 15:30:00,0.05,0.31,26.74,53,6.16,231.8
2022-08-14 15:35:00,0.17,0.31,26.94,52,6.9,215.8
2022-08-14 15:40:00,0.06,0.3,26.66,50,7.34,220.5
2022-08-14 15:45:00,0.07,0.29,26.93,50,5.52,241.8
2022-08-14 15:50:00,0.12,0.31,26.74,50,7.82,216.1
2022-08-14 15:55:00,0.17,0.26,26.6,52,7.25,216.1
2022-08-14 16:00:00,0.1,0.34,26.53,49,7.24,263.6
2022-08-14 16:05:00,-0.18,0.32,26.31,49,6.12,258.6
2022-08-14 16:10:00,-0.09,0.32,26.69,48,4.75,231.5
2022-08-14 16:15:00,-0.16,0.35,26.65,49,4.49,209.8
2022-08-14 16:20:00,-0.09,0.31,26.21,51,7.65,224.3
2022-08-14 16:25:00,-0.03,0.29,25.84,52,7.37,226.2
2022-08-14 16:30:00,-0.03,0.26,25.7,52,5.35,218.8
2022-08-14 16:35:00,0.09,0.31,25.77,52,4.59,214.1
2022-08-14 16:40:00,0.03,0.31,26.13,52,6.76,213.2
2022-08-14 16:45:00,-0.38,0.28,26.39,52,5.85,195.4
2022-08-14 16:50:00,-0.1,0.27,26.17,52,6.66,202.6
2022-08-14 16:55:00,0.08,0.3,26.33,52,4.92,194.3
2022-08-14 17:00:00,-0.02,0.31,26.86,50,4.91,178.4
2022-08-14 17:05:00,-0.27,0.27,27.28,50,4.25,200
2022-08-14 17:10:00,-0.22,0.26,27.67,49,6.48,211.5
2022-08-14 17:15:00,0.07,0.27,27.37,50,5.44,218.3
2022-08-14 17:20:00,-0.11,0.24,26.81,50,9.01,204.3
2022-08-14 17:25:00,0.02,0.22,26.26,53,6.18,219
2022-08-14 17:30:00,0.14,0.24,26.15,54,5.17,188.7
2022-08-14 17:35:00,-0.24,0.27,25.94,54,5.35,192.5
2022-08-14 17:40:00,-0.19,0.25,25.95,55,5.94,217.9
2022-08-14 17:45:00,-0.18,0.25,25.79,54,8.69,219
2022-08-14 17:50:00,-0.04,0.21,25.56,55,8.21,222.1
2022-08-14 17:55:00,0.02,0.2,25.33,56,6.91,207.1
2022-08-14 18:00:00,-0.05,0.23,25.22,57,5.62,214.8
2022-08-14 18:05:00,-0.09,0.26,25.36,57,6.28,215.9
2022-08-14 18:10:00,-0.15,0.26,25.44,57,7.44,213.4
2022-08-14 18:15:00,-0.24,0.21,25.66,56,5.75,194.2
2022-08-14 18:20:00,-0.17,0.22,25.69,56,8.02,189.1
2022-08-14 18:25:00,-0.13,0.18,25.67,55,6.5,202.6
2022-08-14 18:30:00,0.01,0.19,25.76,55,5.02,175.2
2022-08-14 18:35:00,0.05,0.26,25.78,54,5.97,201.9
2022-08-14 18:40:00,-0.16,0.19,25.38,54,6.87,204.9
2022-08-14 18:45:00,-0.1,0.21,25.41,53,5.76,210.6
2022-08-14 18:50:00,-0.17,0.22,25.33,53,5.89,200.7
2022-08-14 18:55:00,-0.07,0.23,25.02,54,3.49,197.7
2022-08-14 19:00:00,-0.15,0.25,24.88,55,3.72,189.9
2022-08-14 19:05:00,0.11,0.19,24.63,57,3.1,186.7
2022-08-14 19:10:00,-0.29,0.19,24.47,58,3.32,184.1
2022-08-14 19:15:00,0.02,0.21,24.25,59,4.76,198.7
2022-08-14 19:20:00,-0.13,0.22,24.16,60,5.03,193.7
2022-08-14 19:25:00,-0.06,0.2,24.24,59,4.97,203.2
2022-08-14 19:30:00,-0.21,0.22,24.24,59,3.59,186.4
2022-08-14 19:35:00,-0.27,0.22,24.19,59,4.06,188.3
2022-08-14 19:40:00,-0.06,0.2,24.18,59,4.66,183.4
2022-08-14 19:45:00,-0.1,0.15,24.11,59,3.72,182
2022-08-14 19:50:00,-0.16,0.19,24.01,59,4.13,187.1
2022-08-14 19:55:00,-0.22,0.2,24.04,60,2.89,152.3
2022-08-14 20:00:00,-0.25,0.18,23.83,61,2.4,152.3
2022-08-14 20:05:00,-0.05,0.2,23.65,62,2.47,155.7
2022-08-14 20:10:00,-0.28,0.2,23.54,62,2.25,169
2022-08-14 20:15:00,-0.15,0.17,23.38,63,2.17,149.7
2022-08-14 20:20:00,-0.16,0.18,23.13,64,2.24,139.6
2022-08-14 20:25:00,-0.13,0.22,22.81,65,2.3,146
2022-08-14 20:30:00,-0.11,0.19,22.54,66,2.45,149.2
2022-08-14 20:35:00,0.03,0.2,22.3,68,2.28,161.5
2022-08-14 20:40:00,-0.08,0.22,21.83,70,2.59,185
2022-08-14 20:45:00,-0.22,0.21,21.48,72,3.01,184.4
2022-08-14 20:50:00,-0.17,0.22,21.52,71,4.12,191
2022-08-14 20:55:00,-0.07,0.26,22.03,67,5.58,187.5
2022-08-14 21:00:00,-0.04,0.23,22.42,64,6.79,195.6
2022-08-14 21:05:00,-0.21,0.19,22.64,62,6.2,203.5
2022-08-14 21:10:00,-0.15,0.2,22.5,62,5.41,201.4
2022-08-14 21:15:00,-0.28,0.2,22.42,62,5.29,197.4
2022-08-14 21:20:00,0.11,0.18,22.16,62,6.39,211.8
2022-08-14 21:25:00,-0.29,0.15,22.06,62,5.55,212.2
2022-08-14 21:30:00,-0.06,0.2,21.9,62,6.36,238
2022-08-14 21:35:00,-0.09,0.2,21.7,61,5.23,223.2
2022-08-14 21:40:00,-0.23,0.18,21.7,59,6.66,219.8
2022-08-14 21:45:00,-0.29,0.19,21.67,59,5.56,221.6
2022-08-14 21:50:00,-0.12,0.18,21.51,59,6.87,225.2
2022-08-14 21:55:00,-0.16,0.18,21.5,58,6.32,230.5
2022-08-14 22:00:00,-0.03,0.13,21.35,59,7.18,229.6
2022-08-14 22:05:00,-0.2,0.17,21.18,59,9.73,230.7
2022-08-14 22:10:00,-0.15,0.15,21.12,59,7.67,236.9
2022-08-14 22:15:00,-0.32,0.17,20.94,60,7.76,233.1
2022-08-14 22:20:00,-0.28,0.19,20.75,61,8.38,235.8
2022-08-14 22:25:00,-0.17,0.16,20.61,61,8.18,239
2022-08-14 22:30:00,-0.14,0.19,20.48,62,7.67,238.1
2022-08-14 22:35:00,-0.37,0.14,20.34,62,8.82,238.2
2022-08-14 22:40:00,-0.16,0.09,20.37,61,6.29,231.3
2022-08-14 22:45:00,-0.05,0.12,20.08,62,4.9,221.7
2022-08-14 22:50:00,-0.15,0.14,20.05,62,6.15,216
2022-08-14 22:55:00,-0.22,0.18,19.88,62,6.12,244.4
2022-08-14 23:00:00,-0.13,0.09,19.77,62,6.92,216.2
2022-08-14 23:05:00,-0.28,0.16,19.66,63,6.11,215.7
2022-08-14 23:10:00,-0.04,0.09,19.51,63,4.94,204.9
2022-08-14 23:15:00,-0.2,0.1,19.46,63,4.8,192
2022-08-14 23:20:00,-0.14,0.14,19.5,63,5.81,193.9
2022-08-14 23:25:00,-0.25,0.13,19.35,63,5.76,208
2022-08-14 23:30:00,-0.4,0.11,19.04,64,5.59,210.4
2022-08-14 23:35:00,-0.1,0.1,18.9,64,6.01,238.8
2022-08-14 23:40:00,0,0.13,18.82,63,7.03,241.1
2022-08-14 23:45:00,-0.23,0.13,19.06,61,4.82,234.3
2022-08-14 23:50:00,-0.27,0.14,19.03,61,7.68,212.7
2022-08-14 23:55:00,-0.19,0.14,18.99,61,6.81,227.3
2022-08-15 00:00:00,-0.33,0.08,18.95,61,7.07,224.1
2022-08-15 00:05:00,Z/S,0.15,18.72,62,6.34,209
2022-08-15 00:10:00,Z/S,0.12,18.6,62,6,218.9
2022-08-15 00:15:00,Z/S,0.09,18.4,63,5.72,216.1
2022-08-15 00:20:00,Z/S,0.1,18.31,63,4.89,204
2022-08-15 00:25:00,Z/S,0.12,18.28,63,6.17,191.7
2022-08-15 00:30:00,Z/S,0.11,18.2,63,4.33,184.8
2022-08-15 00:35:00,Z/S,0.13,18.05,64,3.62,153.7
2022-08-15 00:40:00,264.9,0.09,17.83,64,3.98,153.5
2022-08-15 00:45:00,Z/S,0.12,17.55,66,3.76,143
2022-08-15 00:50:00,Z/S,0.13,17.31,67,3.49,144.3
2022-08-15 00:55:00,Z/S,0.13,17.21,67,3.03,123.8
2022-08-15 01:00:00,Z/S,Z/S,16.92,68,3.72,141.3
2022-08-15 01:05:00,-0.12,Z/S,16.67,70,3.04,125.4
2022-08-15 01:10:00,0.03,Z/S,16.3,72,3.61,147.4
2022-08-15 01:15:00,-0.12,Z/S,15.98,74,3.23,162.7
2022-08-15 01:20:00,-0.14,Z/S,15.9,75,4.42,146.1
2022-08-15 01:25:00,-0.11,Z/S,15.86,76,5.39,158
2022-08-15 01:30:00,-0.19,Z/S,15.92,76,4.96,158.1
2022-08-15 01:35:00,-0.12,Z/S,15.99,75,5.29,158.1
2022-08-15 01:40:00,-0.08,25.28,15.8,76,5.12,168.8
2022-08-15 01:45:00,-0.13,Z/S,15.87,75,5.93,148.1
2022-08-15 01:50:00,-0.3,Z/S,16.04,75,4.34,156
2022-08-15 01:55:00,-0.15,Z/S,16.05,75,5.07,158.9
2022-08-15 02:00:00,-0.48,Z/S,15.88,75,5.6,158.8
2022-08-15 02:05:00,-0.04,0.25,15.78,76,5.73,162.9
2022-08-15 02:10:00,-0.1,0.24,15.67,77,5.3,195.7
2022-08-15 02:15:00,-0.31,0.24,15.6,77,4.44,165.2
2022-08-15 02:20:00,-0.19,0.23,15.6,77,5.02,155.4
2022-08-15 02:25:00,-0.19,0.23,15.61,76,5.08,157.6
2022-08-15 02:30:00,-0.27,0.24,15.51,77,4.86,162.6
2022-08-15 02:35:00,-0.1,0.24,15.46,77,5.32,148.5
2022-08-15 02:40:00,-0.33,0.24,15.34,78,4.3,164.7
2022-08-15 02:45:00,-0.16,0.23,15.37,77,2.59,151.5
2022-08-15 02:50:00,-0.17,0.24,15.2,78,3.09,124.4
2022-08-15 02:55:00,-0.08,0.19,14.94,80,2.51,110.2
2022-08-15 03:00:00,-0.15,0.23,14.69,81,2.61,129
2022-08-15 03:05:00,-0.28,0.24,14.43,82,2.99,121.6
2022-08-15 03:10:00,-0.34,0.2,14.28,83,4.12,181.5
2022-08-15 03:15:00,-0.17,0.24,14.23,83,3.8,161.6
2022-08-15 03:20:00,-0.18,0.3,14.49,81,3.55,160.2
2022-08-15 03:25:00,0.05,0.35,14.41,82,3.81,155.7
2022-08-15 03:30:00,-0.09,0.39,14.49,82,4.33,147.3
2022-08-15 03:35:00,-0.02,0.34,14.72,81,3.52,153.4
2022-08-15 03:40:00,0.02,0.37,14.68,81,3.43,154.7
2022-08-15 03:45:00,-0.02,0.4,14.89,81,2.46,147.2
2022-08-15 03:50:00,0.08,0.41,15.06,80,3.3,159.9
2022-08-15 03:55:00,0.02,0.43,15.1,80,4.33,148.8
2022-08-15 04:00:00,0,0.39,15.2,80,3.28,138.2
2022-08-15 04:05:00,-0.05,0.4,15.25,81,3.99,130.6
2022-08-15 04:10:00,-0.08,0.36,15.22,81,3.85,121
2022-08-15 04:15:00,0.14,0.36,14.99,83,3.91,133.9
2022-08-15 04:20:00,-0.03,0.27,14.85,85,4.08,131.6
2022-08-15 04:25:00,-0.15,0.35,14.93,84,4.11,160
2022-08-15 04:30:00,0.17,0.32,15.02,83,4.72,164.5
2022-08-15 04:35:00,0.01,0.26,15,83,4.05,146.8
2022-08-15 04:40:00,0.18,0.28,15.06,83,4.43,149.8
2022-08-15 04:45:00,0.09,0.24,15.15,83,3.82,165.8
2022-08-15 04:50:00,0,0.28,15.32,82,4.23,146.2
2022-08-15 04:55:00,0.21,0.32,15.46,81,3.66,149.3
2022-08-15 05:00:00,0.47,0.3,15.49,81,5.18,143.6
2022-08-15 05:05:00,0.33,0.28,15.45,81,5.47,143.7
2022-08-15 05:10:00,0.37,0.29,15.41,81,4.77,146.1
2022-08-15 05:15:00,0.47,0.35,15.42,81,5.65,134
2022-08-15 05:20:00,0.63,0.31,15.46,79,6.07,154.3
2022-08-15 05:25:00,0.79,0.32,15.45,79,6.43,133.4
2022-08-15 05:30:00,0.66,0.31,15.4,79,5.63,155.8
2022-08-15 05:35:00,0.74,0.25,15.23,79,7.15,152.1
2022-08-15 05:40:00,0.75,0.23,15.16,79,7,151.5
2022-08-15 05:45:00,0.54,0.24,15.18,79,7.61,152.7
2022-08-15 05:50:00,0.41,0.24,15.24,79,6.31,142.8
2022-08-15 05:55:00,0.54,0.24,15.14,80,4.86,150.8
2022-08-15 06:00:00,0.66,0.24,15.07,81,4.17,141.1
2022-08-15 06:05:00,0.42,0.23,14.99,82,4.87,140.5
2022-08-15 06:10:00,0.49,0.22,14.93,83,4.15,130.2
2022-08-15 06:15:00,0.5,0.22,14.94,83,4.08,130.2
2022-08-15 06:20:00,0.31,0.25,15.23,81,4.89,141
2022-08-15 06:25:00,0.31,0.29,15.54,80,4.98,132.8
2022-08-15 06:30:00,0.29,0.25,15.81,78,5.14,144.7
2022-08-15 06:35:00,0.21,0.25,16,77,5.02,145.4
2022-08-15 06:40:00,0.3,0.21,16.24,76,5.09,153.4
2022-08-15 06:45:00,0.12,0.24,16.41,74,6.31,155.6
2022-08-15 06:50:00,0.1,0.25,16.69,72,6.28,149.1
