Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS20, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humitidy (%), Temp (deg. C), Precip (mm)
2022-08-10 04:50:00,0.5,-0.14,2.26,Z/S,Z/S,Z/S,6.04,145.2,85,9.81,0
2022-08-10 04:55:00,0.42,0,2.24,Z/S,Z/S,Z/S,5.24,142.3,85,9.9,0
2022-08-10 05:00:00,0.58,-0.13,2.26,-0.11,0.81,0.69,6.09,143.6,84,9.9,0
2022-08-10 05:05:00,0.83,-0.08,2.24,-0.12,0.75,0.63,5.75,145.7,84,9.9,0
2022-08-10 05:10:00,0.6,-0.1,2.24,-0.15,0.8,0.65,5.94,146.4,84,10,0
2022-08-10 05:15:00,0.67,-0.06,2.26,-0.12,0.78,0.66,5.84,151.3,84,10.04,0
2022-08-10 05:20:00,0.62,-0.11,2.25,-0.11,0.79,0.68,6.7,149.9,84,10.22,0
2022-08-10 05:25:00,0.91,-0.09,2.24,-0.07,0.79,0.71,5.83,145.3,83,10.46,0
2022-08-10 05:30:00,0.95,-0.11,2.23,-0.09,0.77,0.68,6.6,150,83,10.47,0
2022-08-10 05:35:00,0.89,-0.03,2.25,-0.09,0.83,0.74,6.47,151.1,82,10.6,0
2022-08-10 05:40:00,0.88,0.02,2.24,-0.06,0.79,0.74,6.37,154.8,82,10.76,0
2022-08-10 05:45:00,0.85,0.02,2.23,-0.08,0.81,0.73,5.67,156.5,81,10.87,0
2022-08-10 05:50:00,0.61,-0.01,2.23,-0.06,0.79,0.73,6.04,154,81,11.06,0
2022-08-10 05:55:00,0.81,-0.06,2.23,-0.08,0.79,0.71,5.76,153.4,79,11.35,0
2022-08-10 06:00:00,0.72,-0.03,2.24,-0.05,0.7,0.66,6.3,145.1,78,11.72,0
2022-08-10 06:05:00,0.74,-0.1,2.21,-0.05,0.71,0.66,6.98,142.5,77,11.98,0
2022-08-10 06:10:00,0.76,-0.1,2.2,-0.04,0.67,0.63,7.57,143.5,76,12.17,0
2022-08-10 06:15:00,0.55,-0.11,2.21,-0.05,0.67,0.62,8.3,136.1,75,12.57,0
2022-08-10 06:20:00,0.75,-0.02,2.21,-0.05,0.66,0.61,7.56,140.9,74,12.88,0
2022-08-10 06:25:00,0.74,-0.05,2.19,-0.08,0.63,0.56,8.51,142.8,73,13.25,0
2022-08-10 06:30:00,0.52,-0.07,2.17,-0.07,0.6,0.54,9.4,150.6,71,13.6,0
2022-08-10 06:35:00,0.64,-0.15,2.17,-0.06,0.54,0.48,8.16,160.7,70,13.93,0
2022-08-10 06:40:00,0.54,-0.14,2.17,-0.06,0.55,0.5,9.72,166.2,69,14.29,0
2022-08-10 06:45:00,0.45,-0.1,2.17,-0.06,0.55,0.49,10.93,151.3,69,14.46,0
2022-08-10 06:50:00,0.25,-0.04,2.17,-0.09,0.51,0.42,10.79,153.8,67,14.78,0
2022-08-10 06:55:00,0.51,-0.07,2.17,-0.09,0.52,0.43,9.5,158.3,67,15,0
2022-08-10 07:00:00,0.39,-0.08,2.16,-0.07,0.5,0.43,7.27,158.6,67,15.16,0
2022-08-10 07:05:00,0.35,-0.03,2.16,-0.07,0.52,0.45,9.75,155.3,66,15.32,0
2022-08-10 07:10:00,0.34,-0.02,2.17,-0.06,0.44,0.38,11.54,157.9,66,15.43,0
2022-08-10 07:15:00,0.43,-0.07,2.16,-0.07,0.46,0.39,10.14,158.9,65,15.61,0
2022-08-10 07:20:00,0.27,-0.02,2.16,-0.07,0.5,0.43,10.65,154,65,15.86,0
2022-08-10 07:25:00,0.35,-0.15,2.15,-0.08,0.52,0.44,9.26,166.2,65,16.15,0
2022-08-10 07:30:00,0.5,0.02,2.13,-0.07,0.53,0.46,10.34,164.6,64,16.39,0
2022-08-10 07:35:00,0.76,-0.06,2.14,-0.08,0.5,0.42,12.95,171.2,62,16.63,0
2022-08-10 07:40:00,0.71,-0.07,2.15,-0.09,0.53,0.43,11.42,173.9,62,16.79,0
2022-08-10 07:45:00,0.88,-0.06,2.16,-0.06,0.49,0.43,13.65,166.5,61,17.05,0
2022-08-10 07:50:00,0.68,-0.12,2.16,-0.08,0.5,0.42,12.16,168.9,60,17.2,0
2022-08-10 07:55:00,0.68,-0.01,2.17,-0.09,0.47,0.39,10.63,173.2,60,17.38,0
2022-08-10 08:00:00,0.97,-0.03,2.17,-0.08,0.48,0.41,11.91,173.8,60,17.5,0
2022-08-10 08:05:00,0.92,-0.01,2.19,-0.05,0.45,0.4,11.79,163.5,60,17.66,0
2022-08-10 08:10:00,0.96,-0.06,2.15,-0.07,0.46,0.39,12.65,172.6,59,17.79,0
2022-08-10 08:15:00,1.18,-0.15,2.16,-0.08,0.48,0.41,9.67,170,59,18.09,0
2022-08-10 08:20:00,1.08,-0.03,2.18,-0.08,0.47,0.38,11.38,177.7,58,18.36,0
2022-08-10 08:25:00,1.17,-0.01,2.14,-0.1,0.51,0.42,10.77,174.3,58,18.5,0
2022-08-10 08:30:00,1.13,0.1,2.15,-0.09,0.48,0.39,9.55,175.9,57,18.88,0
2022-08-10 08:35:00,1.43,0.04,2.16,-0.07,0.46,0.4,10.4,179.1,56,19.08,0
2022-08-10 08:40:00,1.53,0,2.2,-0.09,0.5,0.4,11.66,172.4,56,19.25,0
2022-08-10 08:45:00,1.57,0.01,2.18,-0.1,0.49,0.39,14.33,177,55,19.4,0
2022-08-10 08:50:00,1.75,0.01,2.16,-0.09,0.5,0.41,13.11,182.9,54,19.45,0
2022-08-10 08:55:00,1.67,-0.03,2.18,-0.11,0.54,0.43,14.56,181.9,54,19.62,0
2022-08-10 09:00:00,1.62,0.07,2.22,-0.07,0.49,0.42,12.56,178.4,54,19.83,0
2022-08-10 09:05:00,1.74,0.1,2.16,-0.1,0.51,0.41,12.3,182.7,53,20.05,0
2022-08-10 09:10:00,1.79,0,2.17,-0.08,0.49,0.4,13.38,185.5,52,20.21,0
2022-08-10 09:15:00,1.89,-0.04,2.15,-0.07,0.46,0.39,13.28,169.6,52,20.45,0
2022-08-10 09:20:00,1.64,-0.08,2.16,-0.11,0.48,0.37,11.6,171.5,52,20.77,0
2022-08-10 09:25:00,1.67,-0.02,2.16,-0.07,0.44,0.38,14.76,184.9,51,20.81,0
2022-08-10 09:30:00,1.68,-0.06,2.16,-0.07,0.48,0.41,12.82,168.6,51,20.98,0
2022-08-10 09:35:00,1.4,0,2.15,-0.09,0.46,0.38,13.24,177.1,50,21.23,0
2022-08-10 09:40:00,1.14,-0.05,2.13,-0.1,0.45,0.35,15.73,187.8,49,21.36,0
2022-08-10 09:45:00,1.03,-0.03,2.1,-0.08,0.45,0.37,14.11,181.5,49,21.43,0
2022-08-10 09:50:00,0.79,0.02,2.1,-0.1,0.45,0.35,13.48,179.4,49,21.66,0
2022-08-10 09:55:00,0.9,0.11,2.15,-0.13,0.5,0.37,12.83,169.2,49,21.93,0
2022-08-10 10:00:00,0.75,0.04,2.14,-0.08,0.43,0.35,14.61,179.5,48,21.87,0
2022-08-10 10:05:00,0.76,0.03,2.14,-0.1,0.45,0.36,12.91,180.1,48,22.09,0
2022-08-10 10:10:00,0.85,-0.11,2.16,-0.1,0.44,0.34,10.99,162.3,48,22.38,0
2022-08-10 10:15:00,0.8,0.03,2.2,-0.1,0.47,0.37,12.75,183.6,47,22.49,0
2022-08-10 10:20:00,0.82,-0.01,2.18,-0.11,0.43,0.32,12.17,165.9,47,22.78,0
2022-08-10 10:25:00,0.56,0.05,2.17,-0.1,0.42,0.32,14.12,176.4,46,22.85,0
2022-08-10 10:30:00,0.6,-0.03,2.13,-0.09,0.43,0.33,14.74,171,46,23.03,0
2022-08-10 10:35:00,0.41,0.04,2.13,-0.1,0.45,0.36,17.11,171.3,45,22.93,0
2022-08-10 10:40:00,0.49,0.08,2.12,-0.11,0.43,0.32,17.4,184.6,45,23.12,0
2022-08-10 10:45:00,0.51,-0.06,2.11,-0.08,0.44,0.36,14.61,205.5,45,23.19,0
2022-08-10 10:50:00,0.44,0,2.13,-0.11,0.45,0.34,13.57,179.7,45,23.4,0
2022-08-10 10:55:00,0.65,-0.07,2.13,-0.12,0.48,0.35,12.63,187.6,45,23.54,0
2022-08-10 11:00:00,0.45,0.04,2.14,-0.08,0.46,0.39,15.51,176.5,44,23.78,0
2022-08-10 11:05:00,0.59,0.08,2.12,-0.1,0.41,0.32,13.12,181.7,45,23.7,0
2022-08-10 11:10:00,0.68,-0.05,2.13,-0.12,0.46,0.34,16.54,181,44,23.6,0
2022-08-10 11:15:00,0.91,-0.03,2.12,-0.07,0.44,0.37,14,175.7,44,23.75,0
2022-08-10 11:20:00,0.43,0.01,2.13,-0.1,0.47,0.37,18.29,175.1,44,23.77,0
2022-08-10 11:25:00,0.8,-0.06,2.11,-0.11,0.5,0.39,14.84,179.9,44,23.94,0
2022-08-10 11:30:00,0.72,-0.09,2.13,-0.1,0.45,0.35,13.9,174.1,43,24.16,0
2022-08-10 11:35:00,0.74,0,2.11,-0.09,0.43,0.35,14.61,184.3,43,24.35,0
2022-08-10 11:40:00,0.96,-0.06,2.12,-0.1,0.5,0.39,15.49,171.1,43,24.38,0
2022-08-10 11:45:00,0.78,-0.07,2.12,-0.11,0.45,0.34,16.48,169.3,42,24.45,0
2022-08-10 11:50:00,0.83,-0.09,2.13,-0.07,0.43,0.36,11.02,178.1,42,24.8,0
2022-08-10 11:55:00,0.86,-0.06,2.12,-0.09,0.43,0.34,16.92,191.2,41,24.85,0
2022-08-10 12:00:00,1.06,0.02,2.14,-0.11,0.46,0.35,14.31,163.9,41,24.87,0
2022-08-10 12:05:00,0.59,-0.01,2.12,-0.11,0.47,0.36,14.61,180.2,41,25.12,0
2022-08-10 12:10:00,0.78,0.01,2.14,-0.1,0.46,0.35,12.88,187,41,25.19,0
2022-08-10 12:15:00,0.84,0.05,2.09,-0.1,0.45,0.35,16.22,188.1,41,25.23,0
2022-08-10 12:20:00,0.71,0.09,2.09,-0.09,0.44,0.35,17.41,186.9,40,25.24,0
2022-08-10 12:25:00,0.41,0.07,2.09,-0.13,0.5,0.37,11.76,184.5,40,25.37,0
2022-08-10 12:30:00,0.54,0.09,2.12,-0.1,0.41,0.31,14.95,173.3,40,25.67,0
2022-08-10 12:35:00,0.65,0.11,2.11,-0.1,0.42,0.32,15.89,182.1,39,25.53,0
2022-08-10 12:40:00,0.59,0.01,2.13,-0.1,0.44,0.34,14.48,182,39,25.75,0
2022-08-10 12:45:00,0.49,-0.03,2.12,-0.11,0.46,0.36,16.69,187.5,39,25.7,0
2022-08-10 12:50:00,0.43,0.05,2.15,-0.09,0.45,0.36,10.75,187.1,39,25.95,0
2022-08-10 12:55:00,0.56,0.17,2.1,-0.08,0.45,0.37,11.34,204.3,39,26.45,0
2022-08-10 13:00:00,0.37,0.07,2.11,-0.11,0.47,0.36,13.89,209.2,38,26.5,0
2022-08-10 13:05:00,0.3,-0.04,2.11,-0.1,0.46,0.36,13.3,182.5,38,26.25,0
2022-08-10 13:10:00,0.43,-0.04,2.1,-0.09,0.45,0.36,15.79,176.4,39,26.32,0
2022-08-10 13:15:00,0.42,0.04,2.09,-0.11,0.47,0.35,14.48,181.6,38,26.34,0
2022-08-10 13:20:00,0.4,-0.04,2.11,-0.09,0.44,0.35,14.64,185.6,38,26.38,0
2022-08-10 13:25:00,0.37,-0.05,2.11,-0.12,0.48,0.36,13.82,191,39,26.57,0
2022-08-10 13:30:00,0.21,0,2.14,-0.08,0.5,0.42,11.51,188.4,39,26.8,0
2022-08-10 13:35:00,0.22,0.09,2.12,-0.1,0.47,0.37,10.95,196.6,38,26.9,0
2022-08-10 13:40:00,0.37,0.02,2.13,-0.08,0.48,0.4,12.16,201.6,38,26.99,0
2022-08-10 13:45:00,0.24,0,2.11,-0.09,0.45,0.35,13.52,191.4,38,27.14,0
2022-08-10 13:50:00,0.37,0.08,2.13,-0.07,0.47,0.41,13.48,183.7,38,27.15,0
2022-08-10 13:55:00,0.35,0.05,2.1,-0.08,0.46,0.38,15.02,182,37,27.09,0
2022-08-10 14:00:00,0.34,0.11,2.13,-0.11,0.45,0.35,13.52,189.5,37,26.93,0
2022-08-10 14:05:00,0.44,0.08,2.12,-0.12,0.5,0.38,15.32,179.9,37,27.1,0
2022-08-10 14:10:00,0.35,0.02,2.12,-0.12,0.5,0.39,10.77,182.5,37,27.36,0
2022-08-10 14:15:00,0.32,0.12,2.12,-0.11,0.5,0.39,12.55,180.5,37,27.49,0
2022-08-10 14:20:00,0.41,0.06,2.12,-0.11,0.46,0.36,15.51,191.8,37,27.63,0
2022-08-10 14:25:00,0.26,0.13,2.1,-0.07,0.44,0.38,10.33,237.1,37,27.63,0
2022-08-10 14:30:00,0.27,0.11,2.12,-0.1,0.46,0.36,10.08,206,37,27.88,0
2022-08-10 14:35:00,0.3,0.03,2.11,-0.12,0.48,0.37,9.43,197.7,37,28.07,0
2022-08-10 14:40:00,0.46,0.05,2.11,-0.12,0.48,0.36,10.18,206.9,36,28.01,0
2022-08-10 14:45:00,0.21,0.02,2.12,-0.11,0.45,0.34,9.33,204,37,27.9,0
2022-08-10 14:50:00,0.31,0.04,2.13,-0.1,0.47,0.37,12.76,209.1,36,28.32,0
2022-08-10 14:55:00,0.21,0.18,2.12,-0.13,0.49,0.37,8.71,226.8,36,28.26,0
2022-08-10 15:00:00,0.23,0.18,2.12,-0.14,0.5,0.36,11.5,204.8,35,28.43,0
2022-08-10 15:05:00,0.21,0.19,2.12,-0.11,0.47,0.36,10.84,185.9,35,28.17,0
2022-08-10 15:10:00,0.28,0.04,2.12,-0.09,0.46,0.36,11.32,207.5,35,28.06,0
2022-08-10 15:15:00,0.19,0.02,2.13,-0.09,0.42,0.34,9.57,228.4,35,28.48,0
2022-08-10 15:20:00,0.27,0.02,2.11,-0.09,0.45,0.36,12.06,227.5,34,28.42,0
2022-08-10 15:25:00,0.28,0,2.14,-0.1,0.41,0.31,7.82,236.7,35,28.58,0
2022-08-10 15:30:00,0.23,-0.02,2.11,-0.15,0.47,0.33,12.42,243.1,34,28.63,0
2022-08-10 15:35:00,0.09,-0.01,2.13,-0.13,0.47,0.34,13.22,216.7,34,28.47,0
2022-08-10 15:40:00,0.45,0.03,2.13,-0.14,0.46,0.32,9.79,223,35,28.17,0
2022-08-10 15:45:00,0.33,-0.04,2.12,-0.11,0.44,0.33,9.47,204.3,35,28.45,0
2022-08-10 15:50:00,0.17,-0.08,2.13,-0.1,0.42,0.32,7.75,201.7,35,28.51,0
2022-08-10 15:55:00,0.13,-0.02,2.14,-0.13,0.43,0.3,9.89,201.9,34,28.64,0
2022-08-10 16:00:00,0.1,-0.06,2.12,-0.09,0.42,0.33,11.4,188.9,34,28.69,0
2022-08-10 16:05:00,0.3,-0.1,2.13,-0.09,0.4,0.31,12.44,202.2,33,28.36,0
2022-08-10 16:10:00,0.25,0.03,2.13,-0.1,0.43,0.33,7.95,234.5,34,28.54,0
2022-08-10 16:15:00,0.3,0.04,2.14,-0.12,0.43,0.3,9.21,212,34,28.76,0
2022-08-10 16:20:00,0.54,-0.05,2.11,-0.11,0.43,0.31,9.9,202.8,33,28.6,0
2022-08-10 16:25:00,0.32,0.13,2.12,-0.11,0.43,0.32,11.69,217.2,34,28.56,0
2022-08-10 16:30:00,0.23,0.06,2.11,-0.1,0.44,0.34,13.51,199.6,34,28.44,0
2022-08-10 16:35:00,0.32,0.1,2.11,-0.1,0.43,0.33,12.17,193.9,34,28.36,0
2022-08-10 16:40:00,0.09,0.08,2.1,-0.13,0.47,0.34,10.03,189.1,34,28.4,0
2022-08-10 16:45:00,0.31,0.09,2.12,-0.1,0.45,0.36,7.63,208.8,35,28.68,0
2022-08-10 16:50:00,0.07,0.1,2.11,-0.11,0.43,0.32,10.86,201.9,34,28.72,0
2022-08-10 16:55:00,0.31,0.08,2.12,-0.1,0.45,0.35,8.05,188.7,35,28.6,0
2022-08-10 17:00:00,-0.03,0.12,2.11,-0.11,0.44,0.33,11.38,212.5,35,28.62,0
2022-08-10 17:05:00,0.22,0.13,2.12,-0.11,0.45,0.33,7.87,208.5,36,28.58,0
2022-08-10 17:10:00,0.24,0.17,2.11,-0.11,0.46,0.35,11.08,218.3,35,28.54,0
2022-08-10 17:15:00,0.2,0.08,2.12,-0.12,0.45,0.33,9.6,191.4,35,28.49,0
2022-08-10 17:20:00,0.18,0.05,2.12,-0.09,0.42,0.33,7.46,185,35,28.43,0
2022-08-10 17:25:00,0.32,0.08,2.12,-0.12,0.43,0.31,8.65,224.2,35,28.6,0
2022-08-10 17:30:00,0.23,0.07,2.1,-0.11,0.42,0.31,10.91,198.8,35,28.54,0
2022-08-10 17:35:00,-0.01,0.04,2.11,-0.08,0.36,0.28,10.41,194.9,34,28.42,0
2022-08-10 17:40:00,0.18,0.04,2.09,-0.08,0.39,0.3,11.17,197.3,34,28.46,0
2022-08-10 17:45:00,0.16,0.11,2.09,-0.12,0.39,0.27,10.74,193.3,32,28.4,0
2022-08-10 17:50:00,0.21,0.06,2.08,-0.14,0.36,0.22,8.88,203.6,33,28.37,0
2022-08-10 17:55:00,0.03,0.07,2.09,-0.12,0.34,0.23,7.65,220.4,33,28.38,0
2022-08-10 18:00:00,0.16,0.06,2.08,-0.14,0.36,0.23,7.74,214.8,33,28.36,0
2022-08-10 18:05:00,0.16,0.03,2.09,-0.11,0.36,0.25,8.51,211.8,33,28.22,0
2022-08-10 18:10:00,0.27,0.08,2.09,-0.13,0.37,0.24,6.9,192.9,33,28.13,0
2022-08-10 18:15:00,0.16,0.04,2.1,-0.14,0.39,0.26,9.87,192.3,32,28.1,0
2022-08-10 18:20:00,0.25,0.13,2.1,-0.11,0.34,0.23,7.06,191,33,28.08,0
2022-08-10 18:25:00,0.13,0.16,2.09,-0.1,0.31,0.22,10.49,186.9,33,27.9,0
2022-08-10 18:30:00,0.33,0.16,2.11,-0.09,0.35,0.26,9.35,195.5,33,27.8,0
2022-08-10 18:35:00,0.23,0.15,2.11,-0.11,0.38,0.27,7.51,200.9,34,27.7,0
2022-08-10 18:40:00,0.14,0.12,2.11,-0.11,0.33,0.21,6.64,197.8,35,27.37,0
2022-08-10 18:45:00,0.29,0.22,2.1,-0.15,0.4,0.26,7.3,200.1,34,27.38,0
2022-08-10 18:50:00,0.25,0.2,2.09,-0.1,0.36,0.26,5.89,200.7,34,27.61,0
2022-08-10 18:55:00,0.26,0.2,2.1,-0.13,0.38,0.26,6.94,196.6,34,27.53,0
2022-08-10 19:00:00,0.31,0.22,2.12,-0.07,0.34,0.26,5.62,202.7,35,27.35,0
2022-08-10 19:05:00,0.03,0.16,2.11,-0.12,0.36,0.25,5.22,203.4,36,27.16,0
2022-08-10 19:10:00,0.37,0.11,2.12,-0.1,0.31,0.22,4.17,187.8,38,26.61,0
2022-08-10 19:15:00,0.33,0.17,2.12,-0.12,0.35,0.23,4.42,182.4,39,26.2,0
2022-08-10 19:20:00,0.06,0.12,2.13,-0.13,0.38,0.26,4.23,178,42,25.66,0
2022-08-10 19:25:00,0,0.2,2.13,-0.11,0.32,0.21,4.27,179.9,45,24.9,0
2022-08-10 19:30:00,0.22,0.24,2.15,-0.11,0.35,0.24,5.19,180.7,45,24.56,0
2022-08-10 19:35:00,0.12,0.25,2.15,-0.11,0.36,0.25,5.7,184.5,44,24.69,0
2022-08-10 19:40:00,0.41,0.19,2.15,-0.12,0.33,0.21,5.1,181.2,45,24.61,0
2022-08-10 19:45:00,0.16,0.22,2.15,-0.14,0.35,0.21,4.73,183,46,24.12,0
2022-08-10 19:50:00,-0.02,0.19,2.16,-0.11,0.34,0.23,4.6,183.7,47,24.02,0
2022-08-10 19:55:00,0.08,0.21,2.17,-0.13,0.34,0.21,4.82,179.2,50,23.43,0
2022-08-10 20:00:00,0.22,0.14,2.17,-0.1,0.35,0.26,4.3,174.9,51,22.77,0
2022-08-10 20:05:00,0.21,0.21,2.16,-0.09,0.29,0.2,3.88,168.5,55,22.27,0
2022-08-10 20:10:00,0.1,0.21,2.17,-0.11,0.32,0.2,3.57,173.2,56,21.66,0
2022-08-10 20:15:00,0.13,0.14,2.15,-0.17,0.41,0.24,4.06,183.6,55,21.4,0
2022-08-10 20:20:00,0.27,0.14,2.16,-0.13,0.33,0.2,4.5,183.1,56,21.33,0
2022-08-10 20:25:00,0.08,0.25,2.19,-0.13,0.37,0.24,4.54,175.9,59,20.83,0
2022-08-10 20:30:00,0.29,0.15,2.21,-0.1,0.29,0.2,4.35,177.7,60,20.41,0
2022-08-10 20:35:00,0.07,0.13,2.18,-0.14,0.34,0.2,4.28,185.8,59,20.46,0
2022-08-10 20:40:00,0.3,0.07,2.24,-0.1,0.35,0.25,4.86,183.9,58,20.62,0
2022-08-10 20:45:00,0.26,0.08,2.23,-0.14,0.38,0.25,5.2,176.2,59,20.57,0
2022-08-10 20:50:00,0.15,0.05,2.23,-0.12,0.33,0.21,4.95,174.8,61,20.4,0
2022-08-10 20:55:00,0.23,0.15,2.21,-0.14,0.36,0.22,3.84,182.1,62,19.87,0
2022-08-10 21:00:00,0.17,0.13,2.19,-0.13,0.38,0.25,5.89,182.2,61,19.91,0
2022-08-10 21:05:00,0.11,0.08,2.18,-0.11,0.33,0.22,5.31,181.3,57,20.73,0
2022-08-10 21:10:00,0.33,0.06,2.17,-0.1,0.34,0.23,5.47,182.1,56,21.09,0
2022-08-10 21:15:00,0.24,0.14,2.18,-0.13,0.38,0.25,4.49,184.1,57,20.99,0
2022-08-10 21:20:00,0.07,0.11,2.2,-0.12,0.36,0.24,3.58,177.8,62,19.97,0
2022-08-10 21:25:00,-0.02,0.1,2.21,-0.12,0.34,0.23,3.88,176.3,63,19.39,0
2022-08-10 21:30:00,0.22,0.13,2.25,-0.11,0.4,0.29,6.38,183.2,61,19.86,0
2022-08-10 21:35:00,0.31,0.09,2.2,-0.1,0.42,0.32,7.59,186.1,58,21.03,0
2022-08-10 21:40:00,0.47,0.05,2.2,-0.09,0.39,0.3,8.41,185.4,57,21.37,0
2022-08-10 21:45:00,0.4,0.11,2.2,-0.13,0.45,0.32,6.96,184.1,57,21.53,0
2022-08-10 21:50:00,0.33,0.2,2.17,-0.13,0.5,0.36,6.53,189.1,57,21.46,0
2022-08-10 21:55:00,0.57,0.15,2.19,-0.11,0.43,0.32,6.19,189,58,21.2,0
2022-08-10 22:00:00,0.27,0.07,2.19,-0.09,0.44,0.34,5.03,179.6,59,21.05,0
2022-08-10 22:05:00,0.38,0.13,2.18,-0.11,0.48,0.37,5.14,185.2,59,20.87,0
2022-08-10 22:10:00,0.22,0.14,2.19,-0.11,0.47,0.37,4.74,180.2,60,20.74,0
2022-08-10 22:15:00,0.49,0.07,2.18,-0.11,0.44,0.33,3.78,178,62,20.34,0
2022-08-10 22:20:00,0.32,0.18,2.19,-0.13,0.46,0.34,4.73,177,63,19.98,0
2022-08-10 22:25:00,0.46,0.14,2.17,-0.12,0.46,0.35,4.73,175.4,63,19.87,0
2022-08-10 22:30:00,0.46,0.15,2.18,-0.11,0.46,0.35,5.04,176.6,63,20.02,0
2022-08-10 22:35:00,0.48,0.17,2.19,-0.09,0.46,0.37,4.69,169.7,63,19.83,0
2022-08-10 22:40:00,0.59,0.17,2.16,-0.09,0.46,0.37,5.18,174.2,64,19.75,0
2022-08-10 22:45:00,0.6,0.22,2.17,-0.09,0.45,0.36,7.09,175.2,64,19.81,0
2022-08-10 22:50:00,0.59,0.18,2.17,-0.12,0.53,0.41,7.15,175.9,64,19.95,0
2022-08-10 22:55:00,0.82,0.19,2.18,-0.12,0.52,0.41,6.51,180.4,64,20,0
2022-08-10 23:00:00,0.67,0.21,2.16,-0.12,0.56,0.44,6.88,175.1,65,20,0
2022-08-10 23:05:00,0.74,0.27,2.18,-0.1,0.56,0.46,5.8,178.3,65,19.97,0
2022-08-10 23:10:00,0.86,0.2,2.17,-0.1,0.57,0.48,6.37,174.5,66,19.8,0
2022-08-10 23:15:00,0.72,0.2,2.12,-0.11,0.62,0.52,6.07,180.2,67,19.75,0
2022-08-10 23:20:00,0.76,0.22,2.14,-0.08,0.59,0.51,6.57,180.5,67,19.76,0
2022-08-10 23:25:00,0.54,0.05,2.13,-0.11,0.62,0.51,7.66,183.9,67,19.91,0
2022-08-10 23:30:00,0.91,0.11,2.15,-0.11,0.63,0.52,7.81,180.9,67,20,0
2022-08-10 23:35:00,0.92,0.15,2.13,-0.11,0.65,0.54,7.02,179,67,19.98,0
2022-08-10 23:40:00,0.75,0.23,2.15,-0.12,0.66,0.54,8.13,181.6,67,19.9,0
2022-08-10 23:45:00,0.73,0.09,2.15,-0.13,0.68,0.55,9.15,187.6,67,19.93,0
2022-08-10 23:50:00,0.64,0.18,2.13,-0.14,0.67,0.53,9.02,196,68,19.87,0
2022-08-10 23:55:00,0.83,0.15,2.14,-0.12,0.67,0.55,7.21,192.6,68,19.72,0
2022-08-11 00:00:00,0.76,0.08,2.14,-0.11,0.67,0.56,7.67,190.8,69,19.6,0
2022-08-11 00:05:00,1.02,0.18,2.15,-0.12,0.65,0.53,7.36,186.5,69,19.44,0
2022-08-11 00:10:00,0.85,0.15,2.14,-0.13,0.68,0.55,8.81,189.1,70,19.48,0
2022-08-11 00:15:00,1.12,0.1,2.13,-0.11,0.66,0.54,8.61,188.5,70,19.42,0
2022-08-11 00:20:00,0.86,0.15,2.14,-0.16,0.71,0.54,8.67,187.2,70,19.33,0
2022-08-11 00:25:00,0.54,0.13,2.14,-0.12,0.65,0.53,8.27,185.3,71,19.28,0
2022-08-11 00:30:00,0.86,0.14,2.14,-0.11,0.66,0.54,7.42,183.7,71,19.08,0
2022-08-11 00:35:00,0.85,0.14,2.13,-0.1,0.62,0.53,7.58,183.2,72,18.96,0
2022-08-11 00:40:00,0.84,0.09,2.12,-0.11,0.65,0.53,7.63,186.8,72,18.86,0
2022-08-11 00:45:00,0.71,0.16,2.15,-0.11,0.63,0.53,7.87,181.8,73,18.77,0
2022-08-11 00:50:00,0.74,0.1,2.13,-0.12,0.64,0.51,6.92,177.5,73,18.66,0
2022-08-11 00:55:00,0.57,0.2,2.16,-0.12,0.63,0.51,7.3,179.2,74,18.53,0
2022-08-11 01:00:00,0.77,0.23,Z/S,-0.12,0.62,0.5,7.05,179.2,74,18.43,0
2022-08-11 01:05:00,Z/S,0.29,Z/S,-0.14,0.62,0.48,7.48,190.6,74,18.35,0
2022-08-11 01:10:00,Z/S,0.27,Z/S,-0.12,0.61,0.49,7.17,189,75,18.23,0
2022-08-11 01:15:00,Z/S,0.21,Z/S,-0.13,0.61,0.49,7.52,189,76,18.1,0
2022-08-11 01:20:00,Z/S,0.22,Z/S,-0.12,0.62,0.5,8.06,185.6,76,18.06,0
2022-08-11 01:25:00,Z/S,0.14,Z/S,-0.12,0.6,0.48,7.85,186.2,76,17.96,0
2022-08-11 01:30:00,Z/S,0.19,Z/S,-0.12,0.57,0.45,7.92,185,77,17.86,0
2022-08-11 01:35:00,Z/S,0.24,Z/S,-0.09,0.57,0.48,7.91,184.8,77,17.87,0
2022-08-11 01:40:00,Z/S,0.19,Z/S,-0.14,0.62,0.48,8.48,184.7,77,17.75,0
2022-08-11 01:45:00,Z/S,0.19,Z/S,-0.1,0.58,0.48,7.32,180.5,78,17.67,0
2022-08-11 01:50:00,0.37,0.16,-0.15,-0.12,0.58,0.47,7.65,187.9,78,17.53,0
2022-08-11 01:55:00,Z/S,0.23,Z/S,-0.13,0.63,0.51,7.75,185.4,79,17.5,0
